,plot,genre
52,"BASED ON THE TRUE STORY OF A BUDDHIST MONK THAT, EXPELLED FROM HIS TEMPLE, RETURNS HOME ONLY TO COMMIT TERRIBLE CRIMES, BEFORE ATTEMPTING REDEMPTION.",DRAMA
53,"WITH HIS STAR ON THE RISE, HIP HOP PHENOM L'ORANGE, CONFRONTS A STUNNING DIAGNOSIS THAT THREATENS BOTH HIS HEARING AND HIS BURGEONING CAREER.",DOCUMENTARY
54,"CAM AND GREG GET A FRESH START WITH A NEW THIRD, KENNY. PRINCETON TRIES VARIOUS METHODS TO COMMUNICATE HIS APOLOGIES TO THE GUYS. ELSA AND REGGIE DEBATE WHETHER A THREESOME IS RIGHT FOR THEM...WHILE OVERHEARING THE MEN'S.",COMEDY
55,"JUANA AND CARMELA, TWO PREGNANT WOMEN, GO OUT FOR HELP FROM THE PERIPHERAL NEIGHBORHOOD WHERE THEY LIVE TO HOSPITALS IN TWO CITIES ON THE BORDER BETWEEN ARGENTINA AND BRAZIL.",DRAMA
56,"MOB BOSS BIGGSY GIANCARLO THOUGHT HE RAN CHICAGO. BUT CHICAGO IS SLICK WILLY'S TOWN. AFTER BIGGSY HAD WILLY'S FRIEND KILLED, WILLY USES HIS KUNG FU SKILLS TO GO ON A REVENGE TOUR, HOPING TO TAKE DOWN THE BOSS'S ENTIRE ORGANIZATION.",ACTION
57,THE BOYS GO INTO THE WOODS IN SEARCH OF IVAN SAVELYEVICH AND MAKE SURE THAT THE TEACHER IS IN TROUBLE. THE RELATIONSHIP BETWEEN MAXIM AND ANDREY BECOME EVEN MORE STRAINED. VICTOR PROPOSES TO ELENA. MARIA WITH THE HELP OF THE COOK ...,MYSTERY
58,"AS A GREEK TOMBSTONE OF UNKNOWN ORIGIN IS DISCOVERED UNDERNEATH THE FLOORBOARDS IN AN OLD VILLAGE HOUSE IN TURKEY, AN ALMOST FORGOTTEN STORY FROM THE COUNTRY'S CREATION UNRAVELS; THE FORCED POPULATION EXCHANGE IN 1923.",DOCUMENTARY
59,"IN HONOR OF THE BIRTH OF VICTOR SENDS SCHOOL CARETAKER GALINA VACATION. MAXIM AND ANDREY FOUND IN THE ATTIC OF AN OLD ALBUM WITH STRANGE DRAWINGS. MARIA LEARNS THE SECRET OF GALINA. DASHA, AND ANDREY CAN NOT GET OUT OF AN ABANDONE...",MYSTERY
60,"COUSINS LENIN AND JONÁS NEVER HAD CONTACT IN 15 YEARS. LENIN MADE A FORTUNE AS DRUG DEALER. JONÁS WAS FORMED AS A RELIGIOUS PASTOR, BUT IN THE SHADOW OF HIS FATHER. BOTH JOIN FORCES TO FORM A NEW RELIGIOUS SECT: THE TRANSPROFÉTICA CHURCH.",BIOGRAPHY
61,"BRENDAN FRASER, HONG CHAU, AND SADIE SINK JOIN IMDB TO DISCUSS THEIR HARROWING PERFORMANCES AND THE EXTENSIVE PROSTHETIC MAKEUP IN 'THE WHALE.'",TALK-SHOW
62,AN EXPLORATION OF THE WORLD OF MEXICAN WRESTLING AND THE TRADITION OF THE MASKED MEXICAN WRESTLER.,DOCUMENTARY
63,"WHAT DOES IT MEAN TO BE A PERFORMING ARTIST - FIRST, LAST AND ALWAYS? BROADWAY LEGEND ELAINE STRITCH CAN ANSWER THAT. AT 87, STRITCH IS STILL HERE, DOMINATING THE STAGE IN HER ONE WOMAN CABARET ACT, TORTURING ALEC BALDWIN ON 30ROCK, GIVING US HER TAKE ON AGING, HER STRUGGLE WITH ALCOHOL AND DIABETES, AND THE FEAR OF LEAVING THE FOLLOW SPOT BEHIND. IN STOLEN MOMENTS FROM HER CORNER ROOM AT THE CARLYLE, AND ON BREAKS FROM HER TOUR AND WORK, CANDID REFLECTIONS ABOUT HER LIFE ARE PUNCTUATED WITH RARE ARCHIVAL FOOTAGE, WORDS FROM FRIENDS (HAL PRINCE, GEORGE C. WOLFE, NATHAN LANE, CHERRY JONES AND JOHN TURTURRO) AND PHOTOGRAPHS FROM HER PERSONAL COLLECTION. BY TURNS BOLD, HILARIOUS AND ACHINGLY POIGNANT, THE JOURNEY CONNECTS STRITCH'S PRESENT TO HER PAST, AND AN INSPIRING PORTRAIT OF A ONE-OF-A-KIND SURVIVOR EMERGES.",DOCUMENTARY
64,"ALANA'S 7TH BIRTHDAY PARTY COMES COMPLETE WITH A BARBECUE, INFLATABLE SLIDES, AND PRESENTS HER SISTERS ROUNDED UP FROM JUNE'S STOCKPILE ROOM.",REALITY-TV
65,"WHEN A HEARTBROKEN YOUNG ARTIST IS SUCKED INTO A UNICORN-RUN ALTERNATE DIMENSION, THEY MUST HELP CONQUER A DARK FORCE IN ORDER TO BRING PEACE TO THE KINGDOM AND THEMSELVES.",ANIMATION
66,"ZEMI, AN UP-AND-COMING DOMINICAN RAPPER, FACES THE AGE-OLD BATTLE BETWEEN CREATIVE INTEGRITY AND ENCOMPASSING AMBITION. WHILE EXTERNAL VOICES CHALLENGE HIS VALUES, ZEMI CALLS UPON A POWERFUL SPIRIT TO DEFEND HIS TRUTH.",SHORT
67,TALK-SHOW THAT COVERS LEGAL ISSUES AND CURRENTS EVENTS CONCERNING THE GENERAL PUBLIC.,TALK-SHOW
68,"WITHIN A COMMUNITY OF MOTELS INFAMOUS FOR ILLICIT ACTIVITY, THE SHAW FAMILY GRAPPLES WITH HOUSING INSECURITY AND ADDICTION WHILE TRYING TO RAISE THEIR YOUNG SON.",DOCUMENTARY
69,"CRAIG RAILSBACK'S HORROR/COMEDY SHORT FILM ""DOWN AND OUT IN VAMPIRE HILLS"" PREMIERED AT THE CULVER CITY FILM FESTIVAL ON SATURDAY, DECEMBER 3, 2022 AT 4:00 PM PST, IN THE SAME BLOCK AS B. LUCIANO BARSUGLIA'S ""AMBER ROAD"".",NEWS
70,"THE REMAINING WIVES AND KODY HAVE ANOTHER TENSE CONVERSATION AT ROBYN'S WHILE CHRISTINE SETTLES INTO HER NEW LIFE IN UTAH. JANELLE FEELS KODY IS MAKING HER CHOOSE BETWEEN HIM AND HER KIDS, AND THEY REACH A BREAKING POINT.",REALITY-TV
71,"THE BROWN FAMILY SITS DOWN INDIVIDUALLY TO DISCUSS THE CHALLENGES THEY HAVE FACED OVER THE PAST YEAR. KODY AND CHRISTINE GIVE INSIGHT ABOUT THEIR SEPARATION, WHILE MERI LEARNS OF AN INSTANCE WHEN KODY THOUGHT ABOUT RECONCILING.",REALITY-TV
72,"CARLA, A MOTHER OF THREE, ENDURED TWENTY YEARS OF ABUSE FROM HER HUSBAND, IS ARRESTED FOR PREMEDITATED MURDER, THOUGH SHE CLAIMS SELFDEFENSE.",THRILLER
73,"DASHA, VIKA, ARTEM AND ROMA IS FOUND IN THE CAVE, AND THE CORPSE OF IVAN SAVELYEVICH BODY DISAPPEARED MANY YEARS AGO ORPHANS. DURING THE TERRIBLE DISCOVERY GUYS PAY WITH THEIR LIVES AT RISK. MAXIM'S FATHER, BUSINESSMAN PETER MOROZ...",MYSTERY
74,"BILL TEACHES TOONY THE MEANING OF CHRISTMAS WITH HIS OWN UNIQUE SPIN ON THE DICKENS CLASSIC ""A CHRISTMAS CAROL"" AND A COLLECTION OF HEARTWARMING CARTOONS.",ANIMATION
75,"BOONCHU DID NOT PASS THE ENTRANCE EXAM FOR THE UNIVERSITY SO HE WENT BACK HOME. WITH THE HELP OF HEAD MONK AT SUPHAN, BOONCHU WAS ABLE TO RETURN TO BANGKOK TO PREPARE FOR HIS NEXT ENTRANCE EXAM.",COMEDY
76,"EACH GIRL PERFORMS A SOLO FOR ABBY TO DETERMINE WHO WILL COMPETE AT NATIONALS. MEANWHILE, MELISSA TRIES TO SIGN HER DAUGHTERS WITH AN AGENCY, AND KELLY HELPS BROOKE WITH HER SINGING CAREER.",REALITY-TV
77,"SET IN FISHERMAN'S COLONY OF JALARIPETA, THIS IS A TWISTY-ROLLER COASTER STORY OF A HAPPY GO-LUCKY DRIVER OF A NARCISSISTIC RICH MAN WITH A LOT OF INFLUENCE. AFTER BOTH OF THEM END UP LIKING THE SAME WOMAN, CONFLICTS ENSUE.",DRAMA
78,CHI MUSI CHI-EVEN DEAD DESIRE BELONGING IS A FILM THAT IS AESTHETICALLY SHOT WITH THE ABILITY TO INNOVATE AND EXECUTED IN ACCORDANCE TO THE TRENDING TECHNIQUES AND TASTE OF THE NEW GENERATION. WITH THE INTENTION TO ACHIEVE THIS WE...,HORROR
79,"A PAST BURGLARY COUPLE TAKES ACTION TO SAVE THEIR NEIGHBORHOOD FROM TROUBLE. HOWEVER, THEY FIND BOTH THEIR NEIGHBORS AND THE COMPANY THAT HAUNTS THE NEIGHBORHOOD.",COMEDY
80,"THE STORY OF THE ITALIAN NATIONAL TEAM'S UNPREDICTABLE VICTORY AT THE 2006 WORLD CUP. RELIVE THE MEMORY OF THAT GREAT UNDERTAKING, TOLD BY THE MEMBERS OF THAT UNFORGETTABLE TEAM.",DOCUMENTARY
81,A REALITY SHOW WHERE VIEWERS VOTE FOR THEIR FAVORITE MALE AND FEMALE CONTESTANTS DAILY.,REALITY-TV
82,"GUYS GET A MESSAGE FROM THE ""NEXT WORLD"". VOLODYA COVERS TRACKS OF CRIME. A NEW TEACHER APPEARS AT SCHOOL. VICTOR AND ELENA QUARREL IN EARNEST. GUYS SEARCH MYSTERIOUS IRINA. MAXIM IS READY TO GO ON A TRANSACTION WITH A FATHER.",MYSTERY
83,"SUIT UP FOLLOWS RENOWNED CRISIS MANAGER JIM DUNNIGAN, WHO TAKES THE HELM OF A SCANDAL-SOAKED ATHLETIC DEPARTMENT AT GLORY UNIVERSITY. HE SOON FINDS HIMSELF TASKED WITH RESCUING THE SCHOOL'S PRISTINE IMAGE, WHILE MANAGING SCHEMING BOOSTERS, DYSFUNCTIONAL RECRUITS AND A MEDDLING LAWYER WHO WON'T GO AWAY. WITH A MULTI-MILLION-DOLLAR TELEVISION CONTRACT AT STAKE, NOT TO MENTION HIS CAREER, JIM MUST FIND A WAY TO SAVE THE SCHOOL.",COMEDY
84,ANDREY UNDERSTANDS THAT MEAN ENIGMATIC NUMBERS IN AN OLD MAGAZINE. YULIA VIOLATES ALL CODES OF CONDUCT AT SCHOOL. HER PAST KEEPS ON TROT GALINA. THE UNUSUAL CAPABILITIES OF NADYA STRIKE TEACHERS. THE SECRET MEETING IS APPOINTED VO...,MYSTERY
85,AN ANTHOLOGY WHICH TRACES THE LIVES OF FIVE REAL WOMEN WHO BREAK THE SHACKLES OF A MALE CHAUVINISTIC TABOO TO EXPLORE THEIR SEXUALITY AND DESIRE.,DRAMA
86,"IN A WORLD FULL OF SECRETS, LIES, AND DEPRAVITY, THERE ARE SOME CRIMES THAT THE POLICE SIMPLY AREN'T COOL ENOUGH TO HANDLE. ARMED WITH RAZOR SHARP INSTINCTS, AND IMPECCABLE TASTE IN INDIE ROCK, THE SILVER LAKE BADMINTON AND ADVENTURERS CLUB ARE ALL THAT STAND BETWEEN SILVER LAKE AND THE EVER ENCROACHING FORCES OF CHAOS.",COMEDY
87,"THE OLD PHOTO FOUND IN THE SAFE OF SAVELYEVICH KEEPS ON TROT ANDREY. GALINA HELPS ELENA TO REMEMBER THE PAST. ELENA WITH HORROR HEARS ABOUT THAT, WITH WHOM ACTUALLY RELEASED YULIA FROM SCHOOL. CONTROL WORK AND PHOTO OF UNKNOWN GIR...",MYSTERY
88,"WHAT IS A GOOD LIFE? ROSE, A GIRL WHO'S GOT A FUTURE BECAUSE SHE IS A GOOD STUDENT, GOOD AT SPORTS AND RECEIVES SCHOLARSHIPS AT SUDRUTHAI SCHOOL (SDBR), WHICH IS REGARDED AS AN OLD SCHOOL, HAS MANY CONNECTIONS THAT CAN MAKE HER GO...",DRAMA
89,ANDREY WITH HORROR HEARS A TRUE ABOUT THE STATE OF MATTERS OF PARENTS AND WANTS TO GIVE UP GUARDIANSHIP OF VICTOR. THE NEW SUSPECTED APPEARS IN INVESTIGATION OF GUYS. VIKA TELLS TO YULIA ABOUT AN UNKNOWN GIRL FROM THE PHOTO FOUND ...,MYSTERY
90,FRIENDS FIND NEW SHOCKING EVIDENCES IN THE SAFE OF SAVELEVICH. ON CONNECTION THE FORMER PUPIL OF CHILD'S HOUSE GOES OUT WITH GUYS. MAXIM HEARS A TRUE ABOUT THE PAST. DASHA REPORT ABOUT SUDDEN ILLNESS OF MOTHER. NADYA TRIES TO UNDE...,MYSTERY
91,"A PERSON WHO COMES TO WORK IN THE FILM INDUSTRY IN MUMBAI. SOON CONFUSION ARISES AMONG PEOPLE REGARDING HIS DAILY EARNINGS. IN SUCH A SITUATION, THERE IS A COMPETITION AMONG ALL KINDS OF PEOPLE TO MAKE HIM THEIR SON-IN-LAW.",COMEDY
92,"FOR GUYS A HOPE APPEARS ON THAT AN END WILL COME ALL HORRORS, BUT ONE OF FRIENDS APPEARS A BETRAYER. MAXIM KNOWS, WHY HIS MOTHER DID AWAY WITH ITSELF. ELENA TRIES TO FIND OUT A TRUE ABOUT THE BROTHER. PAVEL UNDERSTANDS THAT LOST E...",MYSTERY
93,SOMETHING TERRIBLE HAPPENED TO JENNY'S FRIENDS AND SHE MUST TRAVEL BACK IN TIME TO FIX IT.,FANTASY
94,"ANDREY UNDERSTANDS, WHO OF FRIENDS APPEARED A BETRAYER. DASHA GETS A MYSTERIOUS MESSAGE. VOLODYA FINDS NEW HIDING-PLACES AT SCHOOL. KAVERIN HIDES A FRIGHTFUL TRUE ABOUT DEATH OF CHRISTINA. MEETING OF ELENA WITH HER BROTHER TURNS A...",MYSTERY
95,"STUDENTS GATHER ON VACATIONS. MAXIM, DASHA, VIKA AND ROMAN NO LONGER INTEND TO GO BACK INTO SCHOOL. ANDREY QUARRELS WITH FRIENDS. VICTOR HEARS ABOUT TREACHERY OF ELENA, AND MARIA - ABOUT THE CRIMINAL PAST OF VOLODYA. ANDREY, FINAL...",MYSTERY
96,"MANOJ BECOMES A SUCCESSFUL HOTELIER THROUGH HIS HARD WORK AND HELPS HIS BEST FRIEND, VINOD, BY GIVING HIM A JOB. THEIR FRIENDSHIP IS PUT TO THE TEST WHEN BOTH OF THEM FALL IN LOVE WITH NEETHA.",ROMANCE
97,"SECLUDED DEEP IN THE BAVARIAN ALPS, HITLER, HIS FAMILY, AND CLOSEST ALLIES HID AWAY- ISSUING ORDERS FOR ARMIES ACROSS EUROPE WHILE THEY RELAXED, DINED, AND ENJOYED AN OTHERWORLDLY PEACE.",DOCUMENTARY
98,"PAUL WAKES UP FROM A WILD NEW YEAR'S EVE, WITH LITTLE MEMORY OF THE NIGHT BEFORE SPENT AT HIS MUM'S SOCIAL CLUB. WHEN IT'S REVEALED THAT THE PRIZE MONEY FROM THE ANNUAL NEW YEAR'S EVE KARAOKE COMPETITION HAS GONE MISSING PAUL FEAR...",COMEDY
99,AN ACTRESS ATTEMPTS TO CONVINCE A DIRECTOR HOW SHE'S PERFECT FOR A ROLE IN HIS UPCOMING PRODUCTION.,DRAMA
100,"AFTER A LONG WAIT AND MUCH OF PRAYERS THAT MADHAVA MENON AND HIS WIFE SETHULEKSHMI WERE BLESSED WITH A CHILD, A SON. AND HENCE THEY GAVE THEIR SON NANDU SO MUCH LOVE AND CARE THAT HE GREW UP TO BE A VERY MISCHIEVOUS AND PLAYFUL YO...",ROMANCE
101,"1981, AND BIRMINGHAM EXPLODES. DANTE, IN LOVE, WANDERS INTO A RIOT. HE FINDS HIMSELF IN A NEW WORLD, SURPRISING, DANGEROUS, BUT FULL OF OPPORTUNITY.",DRAMA
102,"A FUNERAL BRINGS TOGETHER DIFFERENT SIDES OF DANTE'S FAMILY - IRISH REBELS AND JAMAICANS - AND REUNITES HIM WITH HIS COUSIN BARDON, WHO CAN SING.",DRAMA
103,JEANNIE FINDS A WAREHOUSE WHERE THE BAND START TO REHEARSE AND FORGE AN IDENTITY. GREGORY SCHEMES TO KEEP HIS BROTHER AND BARDON SAFE.,DRAMA
104,"THERE'S NO ESCAPE FROM THE PAST. SKINHEAD TYRO SEEKS OUT DANTE TO AVENGE HIS BEATING, AND SPECIAL BRANCH TARGET BARDON AND SEE AN OPPORTUNITY TO USE GREGORY.",DRAMA
105,"DANTE SEEKS OUT NEW EXPERIENCES TO FUEL HIS SONGWRITING, EMBRACING DANGER AS HE EXPOSES HIMSELF TO FEELINGS AND RISKS. EAMONN THREATENS TO DRAG BARDON BACK INTO HIS DARK WORLD.",DRAMA
106,"THE PRESSURES THAT FORMED THE BAND THREATEN TO DESTROY IT BEFORE IT GETS ON STAGE, BEDEVILED BY THEIR INNER DEMONS AS MUCH AS BY OUTSIDE FORCES.",DRAMA
107,EPIC LOYD OF ERB FAME TAKES COMMENTS SENT TO HIM FROM PEOPLE WITH PROBLEMS SO HE CAN DIS WHOEVER IS CAUSING THE PROBLEM.,MUSICAL
108,"WALKING THE CAMINO: SIX WAYS TO SANTIAGO FOLLOWS VARIOUS PILGRIMS, FROM AGES THREE TO 73, AS THEY ATTEMPT TO CROSS AN ENTIRE COUNTRY ON FOOT - WITH ONLY A BACKPACK, A PAIR OF BOOTS AND AN OPEN MIND. DRIVEN BY AN INEXPLICABLE CALLING AND A GRAND SENSE OF ADVENTURE, EACH PILGRIM THROWS THEMSELVES HEART AND SOUL INTO THEIR PHYSICAL TREK TO SANTIAGO DE COMPOSTELA, AND MOST IMPORTANTLY, THEIR PERSONAL JOURNEY TO THEMSELVES. WHATEVER THEIR MOTIVATION, NO ONE CAN PREDICT JUST HOW THEIR PATHS WILL UNFOLD, WHAT PERSONAL DEMONS OR ANGELS THEY WILL FACE, OR WHAT TRANSFORMATIONS THEY WILL UNDERGO BY TRAIL'S END. CALLED ""A BRILLIANT DOCUMENTARY"" BY MARTIN SHEEN, THIS MULTIPLE AWARD-WINNING FILM HAS BEEN SELLING OUT SCREENINGS WORLDWIDE.",DOCUMENTARY
109,"NATHAN MALLSTROM, DURING A ROUTINE SHIFT DEEP IN CLEAN EL MINES, FINDS THE TETHER, AN ANCIENT ARTIFACT BELIEVED TO BE THE ORIGINAL LINK BETWEEN THIS EARTH AND DARK EARTH. WHEN THE TETHER TRANSFERS ITS POWER TO HIM HE FINDS HIMSELF...",SCI-FI
110,A GROUP OF POT DISPENSARY CLERKS RUN INTO FINANCIAL TROUBLE BUT A NEW STRAIN OF MARIJUANA MAY SAVE THE DAY.,COMEDY
111,"IT'S THE CHRISTMAS SEASON. WIDOWED PAUL STEVENSON AND HIS TWO DAUGHTERS, FIFTEEN YEAR OLD ESTHER STEVENSON AND TEN YEAR OLD KASSIE STEVENSON, HAVE JUST MOVED TO THE WINTER RESORT TOWN OF HEBER VALLEY, UTAH, WHERE PAUL WILL BE THE GENERAL MANAGER OF THE HEBER VALLEY BANK. KASSIE IN PARTICULAR IS AFRAID SHE WON'T MAKE FRIENDS, ESPECIALLY SINCE HER SCHOOL DOESN'T HAVE A MUSIC PROGRAM. MUSIC AND SINGING IS ONE OF HER PASSIONS, ONE OF THE WAYS SHE STAYS CONNECTED TO THE MEMORY OF HER MUSICIAN MOTHER. KASSIE STUMBLES UPON AN INJURED AND ABANDONED GERMAN SHEPARD, WHO, WITH ESTHER'S HELP, NURSES HIM BACK TO HEALTH WHILE HIDING THE FACT OF WHO THEY EVENTUALLY NAME SCOOT FROM THEIR FATHER, WHO THEY BELIEVE WILL NOT LET THEM KEEP HIM. BUT UPON FINDING OUT ABOUT HIM, PAUL DOES ALLOW THEM TO KEEP SCOOT, WHO KASSIE CONSIDERS HER FIRST REAL FRIEND IN HEBER VALLEY. KASSIE IS EVENTUALLY ABLE TO USE MUSIC IN THE FORM OF THE CHILDREN'S CHOIR AT THE LOCAL CHURCH TO FIND HER PLACE IN TOWN. SHE AND THE OTHER CHOIR KIDS MOBILIZE THEIR TALENTS TO RAISE MONEY FOR THE TOYS FOR TOTS CHRISTMAS CHARITY, DONATIONS WHICH WERE IN SHORT SUPPLY DUE LARGELY TO THE FACT OF THERE BEING NO SNOW IN A TOWN THAT RELIES ON WINTER TOURISTS. AS THE DONATIONS, WHICH ARE BEING KEPT IN A LOCKED GLASS BOX IN THE MIDDLE OF BANK, INCREASE, KASSIE AND HER FRIENDS ARE UNAWARE OF TWO THINGS. FIRST, THE TWO SECURITY GUARDS PAUL JUST HIRED ARE REALLY CRIMINALS WHO PLAN TO ROB THE TOYS FOR TOTS DONATION BOX. AND SECOND, SCOOT IS REALLY A FORT COLLINS, COLORADO POLICE DOG NAMED JAKE WHO THWARTED THE TWO CROOKS' LAST ROBBERY, WHO WAS LEFT FOR DEAD BY THE TWO CROOKS WHEN THEY HAD THE OPPORTUNITY FOR REVENGE, AND WHO REMEMBERS WELL THE TWO WHO TRIED TO KILL HIM.",FAMILY
112,"MOON RIDER IS A COMING-OF-AGE STORY ABOUT THE BIKE RIDER RASMUS QUAADE. THE FILM FOLLOWS YOUNG RASMUS' STRUGGLE TO BECOME A PROFESSIONAL RIDER, A ROUGH AND WINDING ROAD THROUGH HELL AND BACK. SHOT ON FRAGILE SUPER8 AND RAW HELMET-CAM, IT IS A JOURNEY SEEN FROM THE INSIDE OF A YOUNG MAN'S HEAD - IT IS A PERSONAL STORY ENTRUSTED TO THE SPECTATOR BY RASMUS HIMSELF FROM HIS INTIMATE DIARY. RASMUS HAS PROVEN TO HAVE AN EXTRA ORDINARY TALENT FOR RIDING, BUT EVEN IF RASMUS' PHYSICAL ABILITIES ARE EXTRA ORDINARY AND BUILD FOR CYCLING, HIS MIND IS BUILD FOR THINKING. HIS CONSTANT REFLECTIONS ABOUT LIFE AND DEATH BECOMES HIS BIGGEST OBSTACLE IN REACHING HIS GOAL OF BECOMING A WORLD CHAMPION. IN ORDER TO WIN, HE HAS TO EMPTY HIS HEAD COMPLETELY, BUT HOW DO YOU CLEAR YOUR HEAD, WHEN EVERY THOUGHT IS A STEP IN THE WRONG DIRECTION? THE FILM PAINTS AN HONEST AND HEARTBREAKING PICTURE OF THE EXTREME AND LONELY LIFE OF A YOUNG CHAMPIONSHIP RIDER.",DOCUMENTARY
113,UNDERCOVER AGENTS ISRAEL GUTIERREZ (ADAM KARST) AND MIAMI LANE (JOSEF CANNON) SENT TO SOFIA BULGARIA ON WHAT WAS BELIEVED TO BE A SIMPLE TRAINING MISSION ONLY TO FIND THEMSELVES AT THE CENTER OF HIGH STAKES CORRUPTION.,DRAMA
114,"PERTH MUSICIAN ROBERT HUNTER WAS A PIONEER OF A MUSICAL GENRE, YOUNG FATHER, DIGITAL COMMUNICATOR, EX DRUG AND ALCOHOL ABUSER, GENERAL HELL-RAISER AND ULTIMATELY A TERMINAL CANCER PATIENT. WHEN HUNTER'S TIME ON THIS EARTH WAS IN DANGER OF BEING CRUELLY CUT SHORT AT 35, HE CO-OPTED THE DIGITAL TOOLS AT HIS DISPOSAL AND BEGAN TO SHARE HIS PHYSICAL, EMOTIONAL AND MUSICAL JOURNEY IN A VERY RAW AND HONEST WAY. FOR HUNTER, THE CANCER BECAME A LENS THROUGH WHICH LIFE SUDDENLY CAME SHARPLY INTO FOCUS.",DOCUMENTARY
115,"THE FILM IS A STORY OF A SMALL TOWN GIRL, PIA, WHO FALLS IN AN INTERNET TRAP. SHE FALLS IN LOVE WITH A FRIEND, RAHUL, WHOM SHE HAS NEVER SEEN BUT MET ON INTERNET. THE FEELING BETWEEN THEM GROWS AND RAHUL INFORMS PIYA THAT HE'D BE COMING TO HARIDWAR TO MEET HER. ELATED AND BLIND IN LOVE, PIA GIVES HER LIFE AND LOVE TO THE BOY. THEY GET MARRIED AND SHE DREAMS OF A FUTURE WITH HIM ONLY TO BE HARD HIT BY REALITY THAT THE MAN SHE GAVE HER LIFE TO IS NOT THE RAHUL SHE MET ON INTERNET. SHE IS BEING DUPED AND DENIED JUSTICE. WILL PIA COME OUT OF THIS TRAGEDY AND STAND UP FOR HERSELF, FORMS THE REST OF THE STORY OF THE FILM.",CRIME
116,"MY FRIEND 'COLA' HAS A SUPERPOWER... ?. THE ALIEN 'MASTER', WHO WAS BEING CHASED BY THE SPACE VILLAIN 'SPECTOR', ACCIDENTALLY MAKES AN EMERGENCY LANDING ON EARTH AND GETS INTO THE BODY OF 'KOLA', THE MOST PRECIOUS DOLL OF 'CARRIE'...",ANIMATION
117,SEVEN OUTCASTS COME TOGETHER IN A STRANGE DEMONSTRATION IN A DESERTED SCHOOL YARD. WE GET TO VISIT THE WORLD AND THE RITUALS THEY CREATE DURING BRIGHT SUMMER NIGHTS WHEN EVERYDAY SOCIETY DRAWS ITS CURTAINS.,DRAMA
118,"DR. GOTO, A SURGEON WHO LEFT TOKYO AFTER MAKING A MISTAKE AND TOOK CHARGE OF A CLINIC ON A SMALL ISLAND IN OKINAWA. HIS PRESENCE THERE HELPED THE ISLANDERS AND HE BECAME A VALUED MEMBER OF THEIR REMOTE SOCIETY AND MARRIED NURSE AY...",DRAMA
119,"A DOCUMENTARY ON CONTROVERSIAL RIO DE JANEIRO YOUTUBBER/ALDERMAN GABRIEL MONTEIRO, FOLLOWING THE VOTING FOR HIS IMPEACHMENT ON THE HOUSE AFTER SEVERAL COMPLAINTS OF POLITICAL MISCONDUCT, ABUSE OF POWER, MORAL AND SEXUAL HARASSMENT...",DOCUMENTARY
120,"REAL ESTATE TYCOON JACQUES LEROI HIRES STARTLED SON CHRISTOPHE'S YOUTH BUDDY JAN, WHO ALREADY SEDUCED HIS SISTER, LAWYER SOPHIE, AS CONSULTANT FOR THE KATTENBERG DEVELOPMENT PROJECT. BANKER LUCAS VANDESTEEN GETS HIS PROTEST AIRED ...",DRAMA
121,"STHANARTHI SREEKUTTAN (CANDIDATE SREEKUTTAN) IS A STORY OF FOUR MISCHIEVOUS STUDENTS IN K.R NARAYANAN U.P SCHOOL. STORY REVOLVED AROUND THE CONFLICT BETWEEN THE PROTAGONIST SREEKUTTAN, AND AMBADI, WHO IS A BRIGHT STUDENT IN THE CL...",COMEDY
122,A FORMER AMERICAN INTELLIGENCE SPECIALIST WAS GIVEN THE LONGEST SENTENCE FOR THE UNAUTHORIZED RELEASE OF GOVERNMENT INFORMATION TO THE MEDIA ABOUT RUSSIAN INTERFERENCE IN THE 2016 UNITED STATES ELECTIONS VIA AN EMAIL OPERATION.,DRAMA
123,"""JIM MORRISON IS REGARDED AS ONE OF THE MOST INFLUENTIAL FRONTMEN IN ROCK HISTORY. HIS WILD PERSONALITY, POETIC LYRICS AND DISTINCTIVE VOICE GARNERED HIM HUNDREDS OF THOUSANDS OF FANS WORLDWIDE. HIS FAME HAS REMAINED ONE OF POPULA...",DOCUMENTARY
124,"GREELEY, COLORADO, FEBRUARY 2020: JAZZ TRUMPET PLAYER STANLEY SCOTT SESSIONS, AGE 53, FAILS TO SHOW UP FOR A GIG. HE WAS A POPULAR TRUMPET PLAYER FOR THE COLORADO BAND ""THE MOVERS AND SHAKERS"". HIS BODY IS FOUND A FEW DAYS LATER, ...",CRIME
125,"HYPNOTIZING STORY OF AWESOME ANCIENT ARTIST KANHAIYALAL. IT ALSO HAMMERS THE INSENSIBILITY INSTRUMENT PORTRAYING HOW ON-SCREEN CHARACTERS OF BYGONE DAYS, WHO GAVE THEIR SWEAT AND SOUL TO CINEMA, WERE DISPATCHED TO OBSCURITY.",DOCUMENTARY
