title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Episode #1.7,2024,N/A,68 min,"Drama, Mystery, Romance",N/A,N/A,N/A,"Sa-eon and Hee-joo's relationship shifts after her harrowing rescue. Determined to catch the kidnapper, Sa-eon goes full force - with the help of 406.",Korean,South Korea,N/A,N/A,9736,tt34625508,N/A
Episode #1.8,2024,N/A,70 min,"Drama, Mystery, Romance",N/A,N/A,N/A,"As Hee-joo and Sa-eon grow closer, the threat from the kidnapper intensifies. Sa-eon discovers an ominous and shocking clue from a past figure.",Korean,South Korea,N/A,N/A,9763,tt34625509,N/A
Episode #1.10,2024,N/A,67 min,"Drama, Mystery, Romance",N/A,N/A,N/A,"While attempting to rescue Hee-joo, Sa-eon discovers another surprising conspirator - whom he later tries to persuade to help locate the kidnapper.",Korean,South Korea,N/A,N/A,9862,tt34625510,N/A
Episode #1.9,2024,N/A,N/A,"Drama, Mystery, Romance",N/A,N/A,"Yoo Yeon-seok, Chae Soo-bin, Heo Nam-jun",N/A,N/A,N/A,N/A,N/A,N/A,tt34625511,N/A
Episode #1.11,2025,N/A,64 min,"Drama, Mystery, Romance",N/A,N/A,N/A,"After Hee-joo's bold move, her fate and that of her kidnapper remain uncertain. But Sa-eon refuses to give up - leaving no stone unturned to find her.",Korean,South Korea,N/A,N/A,10235,tt34625512,N/A
Episode #1.12,2025,N/A,67 min,"Drama, Mystery, Romance",N/A,N/A,"Yoo Yeon-seok, Chae Soo-bin, Heo Nam-jun","Sa-eon abandons everything he's worked for, leaving Hee-joo completely alone. But after a clue arrives, she embarks on a journey to reunite with him.",Korean,South Korea,N/A,3.0,21943,tt34625513,N/A
Cho of the Ten Swords,2024,N/A,N/A,"Animation, Action, Adventure",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47,tt34625517,N/A
Wannabe Hip Evil,2024,N/A,N/A,"Animation, Comedy, Fantasy",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,tt34625562,N/A
Haltina's Labyrinth,2024,N/A,N/A,"Animation, Action, Adventure",N/A,N/A,"Nobuaki Kanemitsu, Naoko Komatsu, Shin Matsushige",N/A,N/A,N/A,N/A,N/A,19,tt34625577,N/A
Variant Leaves,2024,N/A,N/A,"Animation, Action, Fantasy",N/A,N/A,"Johnny Yong Bosch, Christine Marie Cabanos, Sean Chiplock","As Lightning continues to investigate the Blue Night, he notices the names of three people. After the Blue Night, three men left the Knights of the True Cross Japan Branch and became priests living at the Southern Cross Monastery,...",N/A,N/A,N/A,N/A,32,tt34625611,N/A
Happy (Merry Xmas) Birthday!,2024,N/A,N/A,"Animation, Action, Fantasy",N/A,N/A,"Brian Beacock, Johnny Yong Bosch, Kira Buckland","Lightning and Suguro bear witness to Section 13 as it appeared right after the Blue Night, and Mephisto reveals the truth about the research that was being conducted there. Meanwhile, Shiemi suddenly expressed her intention to dec...",N/A,N/A,N/A,N/A,36,tt34625613,N/A
Capacity in Reserve,2024,N/A,29 min,Short,Brandon Harrop,Brandon Harrop,"Rob Spencer, Darnell Walrod, Kasey Spencer","Rob Spencer's life is forever changed after a tragic car accident leaves him with complete amnesia-23 years of memories wiped away. Without an identity or a past to guide him, Rob's unshakable spirit leads him on a remarkable path.",English,United States,2 wins total,9.4,16,tt34625639,N/A
Two Spies,2024,TV-PG,24 min,"Action, Adventure, Comedy",Koichiro Hayama,N/A,"Haruhi Iuchi, Yuki Hayama, Miu Suzuki","Ishiro meets another spy and old friend of his, who kidnaps him and replaces him with a clone created by a Kurumaju, but Taiya realizes his disguise and confronts him.",Japanese,Japan,N/A,N/A,47,tt34625647,N/A
Ready to Rumble,2024,N/A,22 min,"Animation, Action, Adventure",N/A,Nizam Razak,"Nur Fathiah Diaz, Dzubir Mohamed Zakaria, Nur Intan Syuhadah","BoBoiBoy and his crew respond to a distress call from an abandoned robot factory. When he's attacked by a lurking enemy, he unleashes a new Fusion power.",N/A,Malaysia,N/A,N/A,N/A,tt34625702,N/A
Trash Baby,2025,N/A,92 min,Drama,Jacy Mairs,Jacy Mairs,N/A,N/A,N/A,United States,N/A,N/A,N/A,tt34625711,N/A
Blowout,2014,TV-PG,43 min,Reality-TV,Justin Kelly,N/A,"Parker Schnabel, Rick Ness, Dave Turin","A tropical storm floods the Hoffman's operation and Dave is forced to dive deep into the pit. Meanwhile, The Dakota Boys get the biggest clean-up of their season.",N/A,N/A,N/A,N/A,40,tt3462572,N/A
The Music We Call Country,2024,N/A,59 min,Documentary,Greg Gross,Greg Gross,"April Taylor Barnes, Benjamin Bateson, Tim Buchanan","Unearth the story behind one of America's most iconic musical genres. This unforgettable documentary explores the artists, events and technology that led to the discovery of the first superstars of Country Music - Jimmie Rodgers a...",N/A,United States,N/A,9.1,10,tt34625758,N/A
"Deception - trust no one, Believe nothing",2024,N/A,5 min,"Short, Mystery",AVB,AVB,"Abhijit Anilkumar, Izza Fathima, Alakananda MR",The mysterious events happening when the main character goes home after work.,None,India,N/A,N/A,6,tt34625769,N/A
Sing Your Own Song: An Opera Love Story,2014,N/A,61 min,"Documentary, Biography, Music",Anne Davis O'Neal,Anne Davis O'Neal (story),N/A,"Will a multi-generational group of opera singers, some of whom have performed together every Sunday night for 50 years, find the strength to continue when their restaurant venue closes? Vibrant, warm characters young and old highlight this celebratory look at the passion and commitment inspired by a love for opera. An uplifting and moving look at how a shared passion bonds a group of strangers into a second family -- offering love, strength and support to meet the challenges of life and of aging.",English,USA,N/A,N/A,N/A,tt3462582,N/A
Aqua Aera,2024,N/A,N/A,"Animation, Action, Adventure",N/A,"Hiro Mashima, Atsuo Ueda",Monica Rial,"White Mage uses Aqua Aera, Touka's spell, to take Fairy Tail wizards to Elentear, her homeland, but they end up in Edolas. After they get reunited with the Fairy Tail in Edolas, Natsu and the others go to see Mystogan for help.",N/A,N/A,N/A,N/A,121,tt34625988,N/A
Wolves in the Woods,2024,N/A,49 min,Thriller,Michael Ramova,Michael Ramova,"Steve Christopher, Joe DeBartolo, Heather Jane Farr",Riley and Rebecca want to increase the popularity of their conspiracy channel. They hire a local hunter to aid them in the search of a supposed werewolf roaming the forest of their little town. They find the secret but never return.,English,United States,N/A,N/A,N/A,tt34625997,N/A
Lifting the Fog: The Bombing of Hiroshima and Nagasaki,1995,N/A,N/A,Documentary,Allan Siegel,N/A,N/A,N/A,English,USA,N/A,N/A,N/A,tt3462600,N/A
Miller's Mind,2014,TV-PG,22 min,Comedy,James Burrows,"Gregory Thomas Garcia, Chadd Gindin, John Cochran","Will Arnett, Margo Martindale, Jayma Mays",Nathan learns to appreciate Carol's incessant rants after he mimics one of them at work and is rewarded with his own news segment to complain on the air.,English,United States,N/A,N/A,80,tt3462602,N/A
Cinema Pichodu,2024,N/A,133 min,"Comedy, Drama",Kumar Swamy Yenneti,Kumar Swamy Yenneti,"Jyothi Chowdary, Savithri Krishna, Kumar Swamy Yenneti","In a small village, a young man with an unrelenting passion for cinema teams up with an ambitious filmmaker, defying all odds to prove their talent and chase their dreams in the world of movies.",Telugu,India,N/A,N/A,88,tt34626052,N/A
Spyfall,2014,Not Rated,79 min,Comedy,Brett Kelly,"Brett Kelly, Trevor Payer","Mark Courneyea, Sacha Gabriel, Lawrence Evenchick","Its Airplane meets Casino Royale in this hilarious Spy parody from the makers of My Fair Zombie and Jurassic Shark &amp; winner of Best Comedy Feature at the Buffalo Dreams Fantastic Film Festival - When a fellow agent fails in his mission to recover the MacGuffin, Canada's greatest Spy is called in to finish the job.",English,Canada,N/A,2.2,204,tt3462616,N/A
The Genesis Project,2014,N/A,89 min,"Action, Sci-Fi",Anthony Gutierrez,"Hector De La Rosa, Anthony Gutierrez","Hector De La Rosa, Emilio Vitolo, Andy Troy, Tina Krause",N/A,English,USA,N/A,N/A,N/A,tt3462628,N/A
Bulletproof,2014,TV-14,43 min,"Action, Crime, Drama",Leslie Libman,"Donald P. Bellisario, Don McGill, Christopher J. Waild","Mark Harmon, Michael Weatherly, Pauley Perrette","An overturned van in Washington, DC, contains body armor, which Abby shows to be faulty and fatal; Gibbs and company find the body of the driver, then the source of the bad gear and the path to the troops in the Middle East. Justi...",English,United States,N/A,N/A,642,tt3462648,N/A
Black Mask,2014,Not Rated,20 min,"Short, Horror",Alex Colonna,Alex Colonna,"Stephen Manley, Nailya Shakirova, Jenevieve Hexxx","A father must face his dark past when his gifted daughter has visions of a young girl reborn from her deceased mother. This award-winning metaphysical thriller combines elements of art house, avant-garde, surrealism, experimental ...",English,United States,2 wins,8.5,22,tt3462658,N/A
Hospital Obrero,2009,N/A,91 min,"Comedy, Drama",Germán Monje,"Juan Pablo Piñeiro, Germán Monje, Miguel Valverde","Omar Duranboger, Martín Joffré, Soledad Ardaya","Pedro, an old bohemian, is admitted to the Obrero Hospital, the most popular in the city of La Paz. The room where it is destined is shared by different people: A character from the city of Santa Cruz whose unrecognized daughter works in this room; a former soccer player with advanced cancer; an obese diabetic who spends long periods in hospital; a bureaucrat who has problems in his marriage and an indigenous man who is cured with medicinal plants. Most are the elderly who are in the final stages of life, battling pain and illness. In this difficult trance a deep feeling of solidarity is born in each of them that gives rise to a moving friendship, mainly between Pedro and the visitor from the interior, Carmelo. The healing power of this friendship allows you both to reconcile with life and finally accept the enigma of their personal destiny with hope, gratitude, and joy in your heart.",Spanish,Bolivia,N/A,5.9,15,tt3462664,N/A
Megadeth: Countdown to Extinction - Live,2013,Not Rated,93 min,Music,James Yukich,N/A,"Chris Broderick, Shawn Drover, David Ellefson, Dave Mustaine","Megadeth celebrate the 20th anniversary of their legendary album Countdown To Extinction by performing the album from beginning to end at the Fox Theater in Pomona, CA on December 7th, 2012...",English,USA,N/A,8.2,40,tt3462670,N/A
The Corpse Whisperer,2013,N/A,N/A,"Comedy, Horror, Reality-TV",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,tt3462674,N/A
We Were Wolves,2014,N/A,94 min,"Comedy, Drama",Jordan Canning,"Jordan Canning, Steve Cochrane","Sadie Alter, Dan Beirne, Lynda Boyd","Two estranged brothers return to the family cottage after the death of their father. Over the course of three days they must learn to let go of the man they thought they knew, and accept responsibility for the men they have become.",English,Canada,N/A,7.4,78,tt3462676,N/A
Tekken: Kazuya's Revenge,2014,Not Rated,90 min,Action,Wych Kaosayananda,"Nicole Jones-Dion, Steven Paul","Kane Kosugi, Cary-Hiroyuki Tagawa, Rade Serbedzija","Suffering from amnesia, a young man trying to discover his true identity is kidnapped by an underground crime organization and turned into a ruthless assassin.","English, Japanese",United States,N/A,2.8,"2,800",tt3462696,N/A
Unforgettable,2017,R,100 min,"Drama, Thriller",Denise Di Novi,Christina Hodson,"Rosario Dawson, Katherine Heigl, Geoff Stults","The film begins when Julia Banks is being questioned by a detective in the murder of her psychotic ex-boyfriend, Michael. Julia claims that she has been set up and that she has nothing to do with the murder, despite social media conversations clearly showing Julia lusting after him. The scene then cuts to six months earlier, with Julia getting a send-off from her boss and friend, Ali, from her job as chief online editor for a storytelling website. Julia is now going to work remotely from the mansion she will be sharing with her new loving fiance, David Connover, and her soon-to-be stepdaughter, Lily. Arriving at David's, she is greeted by David's ex-wife, Tessa, who is still not coping with the end of her marriage two years earlier..","English, French",United States,2 nominations total,5.1,"17,018",tt3462710,45
Amori elementari,2014,N/A,94 min,"Adventure, Family, Sport",Sergio Basso,"Sergio Basso, Marianna Cappi, Marina Polla De Luca","Andrea Pittorino, Maxim Bychkov, Anna Potebnya","The film depicts the first flaming signs of love in human life. The characters are all ten years old and attend the same hockey and figure skating club in a small village set among the Italian Alps. The theft of a medal will trigger an adventurous escape to Moscow, where our six main characters will learn the first skirmishes of love and find new fiances.",Italian,"Italy, Russia",N/A,6.1,79,tt3462828,N/A
Rock in the Red Zone,2014,Not Rated,87 min,"Documentary, Music, War",Laura Bialis,Laura Bialis,"Micha Biton, Robby Elmaliah, Knesiyat HaSechel","An intimate portrayal of life on the edge in the war-torn city of Sderot. Once known for its prolific rock scene that revolutionized Israeli music, for thirteen years the town has been the target of ongoing rocket fire from the Gaza strip. Through the personal lives and music of Sderot's diverse musicians, and the personal narrative of the filmmaker, who ends up calling the town home, the film chronicles the town's trauma and reveals its enduring spirit.","English, Hebrew",Israel,N/A,8.6,35,tt3462834,54
Mark of the Monkey: Part 3,2009,TV-Y7,24 min,"Animation, Action, Adventure",N/A,"Masahiro Hikokubo, Kazuki Takahashi, Koji Ueda","Gregory Abbey, J. David Brimmer, Alexandre Crepet","Luna and her new found friend Torunka hatch a plan to free Regulus from King Zeman's minus curse. Meanwhile, back in the Satellite Sector, Leo calls upon his Power Tool Dragon to help him dismantle Devack's dark deck.",N/A,N/A,N/A,N/A,33,tt3462836,N/A
Mark of the Monkey: Part 4,2009,TV-Y7,24 min,"Animation, Action, Adventure",N/A,"Masahiro Hikokubo, Kazuki Takahashi, Koji Ueda","Gregory Abbey, J. David Brimmer, Alexandre Crepet","When Luna's plan to free Ancient Fairy Dragon falls apart, Regulus must come to her rescue in order to save her and the Spirit World from Zeman's minus curse.",N/A,N/A,N/A,N/A,26,tt3462840,N/A
The Doll,2014,N/A,N/A,Family,N/A,N/A,"Tony Senzamici, Jeremy Marr Williams, Chalet Lizette Brannan, Tanya Christiansen",N/A,N/A,N/A,N/A,N/A,N/A,tt3462856,N/A
Wiener Dog Internationals,2016,G,92 min,Family,Kevan Peterson,Kevan Peterson,"Morgan Fairchild, Jason London, Bryan Batt","The Jack Family is at it again, as they enter the International World of Wiener Dog Racing. The kids sneak away to enter Shelly in the Internationals, and find themselves caught in a devious plot by Mrs. Merryweather that may change wiener dog races forever! Can little Shelly, the champion dog from the US, really take on the World?",N/A,United States,N/A,4.0,239,tt3462880,N/A
Hallåhallå,2014,N/A,98 min,"Comedy, Drama",Maria Blom,Maria Blom,"Maria Sid, Johan Holmberg, Tina Råborg","Once there was Disa and Laban and their two kids. But now Disa's husband has found a new love, new clothes and a completely new future, while Disa is stuck in a life that is put on hold. But suddenly life takes a different turn. A warm comedy about love and rebellion by Maria Blom.",Swedish,"Sweden, Norway",2 wins,5.6,534,tt3462892,N/A
Planetary,2015,N/A,85 min,"Documentary, History","Guy Reid, Simon Rieber, Steve Watts Kennedy",Steve Watts Kennedy,"Janine Benyus, Ronald Garan, Joan Halifax","We are in the midst of a global crisis of perspective. We have forgotten the undeniable truth that everything is connected. PLANETARY is a provocative and breathtaking wakeup call, a cross continental, cinematic journey, that explores our cosmic origins and our future as a species. PLANETARY is a poetic and humbling reminder that it's time to shift our perspective. PLANETARY asks us to rethink who we really are, to reconsider our relationship with ourselves, each other and the world around us - to remember that: we are PLANETARY. In a stunning visual exploration, the film interweaves imagery from NASA Apollo missions with visions of the Milky Way, Buddhist monasteries in the Himalayas, and the cacophonous sounds of downtown Tokyo and Manhattan, with intimate interviews from renowned experts including astronauts Ron Garan and Mae Jemison (the first African American woman in space), celebrated environmentalist Bill McKibben, National Book Award winner Barry Lopez, anthropologist Wade Davis, to National Geographic Explorer Elizabeth Lindsey, and Head of the Tibetan Buddhist Kagyu school, the 17th Karmapa. They shed new light on the ways our worldview is profoundly affecting life on our planet.",English,"United Kingdom, Canada, India, Indonesia, Nepal, Tanzania, United States, Vietnam",1 nomination total,6.7,407,tt3462896,N/A
Wildernuts,2014–,N/A,N/A,Animation,N/A,N/A,N/A,"Join the Wildernuts exploring a new habitat in search of fun and adventure, while also discovering secrets of the environment and learning about the amazing animals and plants who live there.",English,Ireland,N/A,N/A,17,tt3462900,N/A
Obscure Pleasures: A Portrait of Walerian Borowczyk,2013,N/A,75 min,Documentary,Daniel Bird,N/A,Walerian Borowczyk,"During a hospital stay in 2001, the Polish painter, sculptor and filmmaker Walerian Borowczyk compiled a handwritten list of the objects and animals that were featured in his films. While he had used both encyclopedias and dictionaries to order chaos in his own films, this list saw Borowczyk putting his own life in order.",French,"Poland, United Kingdom",N/A,5.8,22,tt3462926,N/A
