title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Ghost Hunting,2017,N/A,94 min,Documentary,Raed Andoni,N/A,"Ramzi Maqdisi, Mohammed Khattab, Wafa Mari","Director Raed Andoni places a newspaper advertisement in Ramallah. He is looking for former inmates of the Moskobiya interrogation centre in Jerusalem. In his ad he asks that the men should also have experience as craftsmen, architects or actors. After a casting process that almost feels like role play, he arranges for a replica of the centre's interrogation rooms and cells to be built to scale inside a hall - under close supervision from the former inmates and based on their memories. In this realistic setting the men subsequently re-enact their interrogations, discuss details about the prison, and express the humiliation they experienced during their detention. Using techniques that are reminiscent of the so-called 'theatre of the oppressed' they work together to dramatise their real-life experiences. Their reconstruction brings long repressed emotions and undealt with trauma to the fore. Working on the film takes its toll on the men - both physically and mentally. The director also appears in front of the camera; not only is he creating a stage for his protagonists, he is also coming to terms with his own fragmented memories of imprisonment in Moskobiya thirty years previously.",Arabic,"Occupied Palestinian Territory, France, Switzerland, Qatar, Italy",1 win & 6 nominations,7.1,255,tt6568868,N/A
"Signed, Sealed, Delivered: Higher Ground",2017,Not Rated,84 min,Drama,Kevin Fair,"Martha Williamson, Brandi Harkonen","Eric Mabius, Kristin Booth, Yan-Kay Crystal Lowe",The postal detectives reunite a couple separated by the aftermath of Hurricane Katrina.,English,Canada,2 nominations,8.0,"1,075",tt6568874,N/A
Basheerinte Premalekhanam,2017,N/A,130 min,"Drama, Romance",Aneesh Anwar,"Bibin, Shamseer, Shinod","Farhaan Faasil, Sana Altaf, Madhu",The story evolves around Basheer and Suhra's love and it's influence over the whole Chakkarakadav village.,Malayalam,India,N/A,5.8,48,tt6568896,N/A
Heya Wa Da Vinci,2016,N/A,N/A,"Drama, Mystery",N/A,N/A,"Layla Olwi, Khaled El-Sawi, Mai Selim","A black comedy about a female lawyer who was involved in an accident that caused her to be committed into a mental health clinic for six years. After leaving the clinic, she suffers from hallucinations, that makes her see Da Vinci...",Arabic,Egypt,N/A,6.2,56,tt6568928,N/A
Living on the Edge: Deglamourisng Bollywood,2017,N/A,50 min,Documentary,Opender Chanana,Opender Chanana,N/A,My documentary on the startling working conditions of thousands of workers and technicians engaged in making thousands of hours of content for cinema &amp; television. The plight of largest workforce in the biggest entertainment indus...,N/A,India,3 wins,8.2,6,tt6569010,N/A
El-Ragul alladhi Atas,1985,N/A,115 min,"Comedy, Drama",Omar Abdel Aziz,Lenine El-Ramli,"Qais Abdulfattah, Salah Abdullah, Muhammad Al Sabei Afandi","A man, suffering from chronic sneezing, was told by the doctors that his days in life are numbered, only to act carelessly and unethically.",Arabic,Egypt,N/A,4.7,87,tt6569042,N/A
New Toy,2017,N/A,6 min,"Animation, Short, Comedy","Rogerio Boechat, Mabel Cezar","Rodrigo Amim, Rogerio Boechat, Mauricio Stal",Pamella Rodrigues,"On an boring day, a baby gets a teddy bear from his mom. The new toy becomes his best friend. Over time, it turns into a tedious object. He carries it around sadly, until destiny surprises him.",English,Brazil,N/A,N/A,14,tt6569054,N/A
"Playhouse Disney: The Book of Pooh, A Story Without a Tail",2002,E,N/A,Family,N/A,N/A,"Gregg Berger, Jim Cummings, Stephanie D'Abruzzo, John Fiedler",N/A,English,USA,N/A,N/A,N/A,tt6569080,N/A
Inside Apollo House,2017,N/A,46 min,Documentary,Zahara Moufid,N/A,"Glen Hansard, Brendan Ogle, Jim Sheridan, Hozier",The story of how a group of people took over a NAMA-controlled former office block in Dublin and turned it into a shelter for the homeless.,English,Ireland,N/A,N/A,N/A,tt6569166,N/A
Woda Number 6,2015,N/A,130 min,Comedy,Ujwal Ghimire,Deepak Raj Giri,"Sandip Chhetri, Kedar Ghimire, Deepak Raj Giri",It revolves around the village of Nuwakot and five friend's story that gets connected with the Maoist revolution.,Nepali,Nepal,1 win,5.7,40,tt6569172,N/A
Marilyn Monroe: In the Movies,2012,N/A,45 min,Documentary,Les Krantz,Les Krantz,Marilyn Monroe,"This entertaining documentary traces Marilyn's film career from her first role to her last, complete with more than 50 of her most acclaimed scenes from more than a dozen of her best films....",English,USA,N/A,N/A,N/A,tt6569250,N/A
The Prophecy,2017,N/A,N/A,"Animation, Action, Adventure","José Alejandro García Muñoz, Juan M. Urbina, José Manuel Balanzario","Ernie Altbacker, Jose C. Garcia de Letona, James Krieg","Johnny Rose, Annemarie Blanco, Oscar Cheda",Leo a teen boy with the power to interact with the spirits of the dead is trying to settle into a normal existence in the mid 19th century. But the ghosts of the past return to recruit him into an epic paranormal struggle.,N/A,"France, Italy, United Kingdom, Russia, Brazil",N/A,N/A,32,tt6569258,N/A
Jersey Devil,2017,N/A,N/A,"Animation, Adventure, Comedy","José Alejandro García Muñoz, Marco Aurelio Ibarra Rodríguez","Ernie Altbacker, Jonathan Callan, Jose C. Garcia de Letona","Johnny Rose, Annemarie Blanco, Oscar Cheda","When a cannon shoots their ship out of the sky, the gang agrees to help an American inventor fight the fire-breathing monster attacking his town.",N/A,"France, Italy, United Kingdom, Russia, Brazil",N/A,N/A,17,tt6569260,N/A
The Mart,2017,N/A,N/A,"Animation, Adventure, Comedy","José Alejandro García Muñoz, Marvick Eduardo Núñez Aguilera","Ernie Altbacker, Eric Carrasco, Jose C. Garcia de Letona","Johnny Rose, Annemarie Blanco, Oscar Cheda",The magical compass takes the gang to a strange German village where the residents never get enough sleep. Leo soon discovers why when his dreams are invaded by a nightmare controlling monster called THE MART.,N/A,"France, Italy, United Kingdom, Russia, Brazil",N/A,N/A,18,tt6569288,N/A
Ghost of Medusa,2017,N/A,N/A,"Animation, Adventure, Comedy","Enrique Ocampo, José Alejandro García Muñoz, Rajesh Bhavnani","Ernie Altbacker, Eric Carrasco, Jose C. Garcia de Letona","Johnny Rose, Annemarie Blanco, Oscar Cheda",Leo's compass directs the airship to a desolate Italian town where the locals can see ghosts -- including one who turns spirits into stone.,N/A,"France, Italy, United Kingdom, Russia, Brazil",N/A,N/A,16,tt6569298,N/A
Vodnik,2017,N/A,N/A,"Animation, Adventure, Comedy","José Alejandro García Muñoz, Marco Aurelio Ibarra Rodríguez","Ernie Altbacker, Jose C. Garcia de Letona, James Krieg","Johnny Rose, Annemarie Blanco, Oscar Cheda","The gang investigates sightings of the VODNIK, a strange water monster who steals kid's souls; but Leo, Don Andres, Teodora and Alebrije suspect there's more here than meets the eye. They set a trap to find the monster behind the monster.",N/A,"France, Italy, United Kingdom, Russia, Brazil",N/A,N/A,14,tt6569308,N/A
Fenrir,2017,N/A,N/A,"Animation, Adventure, Comedy","Enrique Ocampo, José Alejandro García Muñoz, Rajesh Bhavnani","Ernie Altbacker, Jose C. Garcia de Letona, Mark Hoffmeier","Annemarie Blanco, James Carrey, Oscar Cheda",The team braves a blizzard to find a portal to Quetzalcoatl's world. But striking a deal with a mythical wolf is the only way through it.,N/A,"France, Italy, United Kingdom, Russia, Brazil",N/A,N/A,13,tt6569318,N/A
Tooth Fairy,2017,N/A,N/A,"Animation, Short, Action","José Alejandro García Muñoz, Marvick Eduardo Núñez Aguilera","Ernie Altbacker, Jonathan Callan, Jose C. Garcia de Letona","Annemarie Blanco, Oscar Cheda, Mayté Cordeiro","Leo and the gang head to Old London town, where they find a conspiracy that's robbing urchins of their teeth. Is the culprit the creepiest dentist ever? Or is it something MUCH WORSE?.",N/A,"France, Italy, United Kingdom, Russia, Brazil",N/A,N/A,15,tt6569332,N/A
Herr Müller hat gesagt,2016,N/A,48 min,"Crime, Comedy, Drama",Till Franzen,"Jürgen Roland (concept), Guntmar Lasnig","Marc Zwinz, Sven Fricke, Saskia Fischer, Maria Ketikidou",Clockmaker Müller died. Nina and Daniel discover a secret room. Neighbor Lola hears a ghost. Konstantin's money has been stolen. Was it Yvonne from the brothel and what is the link with two masked robbers?,German,N/A,N/A,N/A,N/A,tt6569338,N/A
Kaiju,2017,N/A,N/A,"Animation, Adventure, Comedy","José Alejandro García Muñoz, José Manuel Balanzario","Jeremy Adams, Ernie Altbacker, Jose C. Garcia de Letona","Annemarie Blanco, Oscar Cheda, Mayté Cordeiro","As the team reels from a terrible loss, the magical compass directs them to a Japanese village just as it is being attacked by a giant KAIJU.",N/A,"France, Italy, United Kingdom, Russia, Brazil",N/A,N/A,13,tt6569356,N/A
Nu Gui,2017,N/A,N/A,"Animation, Adventure, Comedy","José Alejandro García Muñoz, Marco Aurelio Ibarra Rodríguez","Ernie Altbacker, Jose C. Garcia de Letona, James Krieg","Annemarie Blanco, Oscar Cheda, Mayté Cordeiro","With tensions high between Teodora and newest member Marcella, the airship is suspiciously taken off course to China where, after some investigating, it leads them to a mysterious CAVE OF WITCHES near the Great Wall.",N/A,"France, Italy, United Kingdom, Russia, Brazil",N/A,N/A,15,tt6569364,N/A
Other People's Dreams,2017,N/A,60 min,Drama,Ian Barnes,Patrick Homes,"Eleanor Fanyinka, Lucinda Dryzek, Catherine Russell, Kaye Wragg",Jasmine's determination to prove herself to Jac and Serena comes at a cost. Essie worries for Kim's son. Ollie tries to convince himself he is no longer angry at Jac.,N/A,N/A,N/A,7.4,5,tt6569366,N/A
Mister Madera,2017,N/A,N/A,"Animation, Adventure, Comedy","José Alejandro García Muñoz, Rajesh Bhavnani","Ernie Altbacker, Jose C. Garcia de Letona, James Krieg","Annemarie Blanco, Oscar Cheda, Mayté Cordeiro","When Leo brings a cursed souvenir doll on board the airship, each of his friends go missing, one-by-one. With his confidence lost, Leo must dig deep to find within himself the strength to face a strange passenger.",N/A,"France, Italy, United Kingdom, Russia, Brazil",N/A,N/A,12,tt6569368,N/A
The Chilan,2017,N/A,N/A,"Animation, Adventure, Comedy, Fantasy, Mystery","José Alejandro García Muñoz, José Manuel Balanzario","Ernie Altbacker (developed by), Ernie Altbacker (story editor), Jose C. Garcia de Letona (developed by), James Krieg (developed by), Patrick Rieger","Annemarie Blanco, Oscar Cheda, Mayté Cordeiro, Andrés Couturier","Leo and his friends take the airship to Mexico, where an artifact is protected by an unbeatable UNDEAD PRIEST hidden inside an ancient Mayan temple. But to defeat him, will they be willing to team-up with one of their greatest enemies?",N/A,"France, Italy, UK, Russia, Brazil",N/A,7.8,10,tt6569372,N/A
Golem,2017,N/A,N/A,"Animation, Adventure, Comedy","José Alejandro García Muñoz, Marvick Eduardo Núñez Aguilera","Ernie Altbacker, Jonathan Callan, Eric Carrasco","Annemarie Blanco, Oscar Cheda, Mayté Cordeiro","In order to save their friend, the Legends Team must travel through time to face a mystical assassin in a world beyond their understanding.",N/A,"France, Italy, United Kingdom, Russia, Brazil",N/A,N/A,13,tt6569378,N/A
The Serpent & the Egg,2017,N/A,N/A,"Animation, Adventure, Comedy, Fantasy, Mystery","José Alejandro García Muñoz, Marco Aurelio Ibarra Rodríguez","Ernie Altbacker (developed by), Ernie Altbacker (story editor), Ernie Altbacker, Jose C. Garcia de Letona (developed by), James Krieg (developed by), James Krieg","Annemarie Blanco, Oscar Cheda, Mayté Cordeiro, Andrés Couturier",Everything has led up to this moment: Quetzalcoatl's Legions of Evil face off against Leo and the forces of the Brotherhood. Will they survive? Will any of us?,N/A,"France, Italy, UK, Russia, Brazil",N/A,8.1,11,tt6569384,N/A
Disney's Bonkers,1994,N/A,N/A,N/A,N/A,N/A,N/A,N/A,English,Japan,N/A,N/A,N/A,tt6569386,N/A
BRONY GETS BEATEN UP by BULLIES,2017,N/A,N/A,"Drama, Fantasy",N/A,N/A,"Callum Davies, Harry Rees-Morgan, Jamie Vaughan",Jamie gets beaten up by Callum and Harry.,N/A,N/A,N/A,6.8,5,tt6569424,N/A
Rhett & Link Eat the World's Spiciest Curry with Sean Evans,2017,N/A,N/A,"Comedy, Talk-Show",N/A,N/A,"Sean Evans, Rhett McLaughlin, Link Neal",N/A,English,USA,N/A,N/A,N/A,tt6569430,N/A
A Brony Revenge Story.,2017,N/A,N/A,"Drama, Fantasy",N/A,N/A,"Callum Davies, Ellis Mason, Harry Rees-Morgan, Jamie Vaughan","After being beat up, Jamie discovers a Magical Stone which gives him magical powers and now he wants payback.",N/A,N/A,N/A,8.0,5,tt6569438,N/A
The Search for Meme Man.,2017,N/A,N/A,"Drama, Fantasy",N/A,N/A,"Callum Davies, Ellis Mason, Harry Rees-Morgan","A day after Callum was magically split into 3 by the evil Jamie, Callum and Harry put on disguises and go out to find Meme Man.",N/A,N/A,N/A,8.2,5,tt6569444,N/A
Sonic Finds His Will to Live.,2017,N/A,N/A,"Drama, Fantasy",N/A,N/A,"Callum Davies, Alexander Williams",A lost and confused man dressed as Sonic The Hedgehog wanders the beach looking for answers.,N/A,N/A,N/A,9.0,5,tt6569456,N/A
Delivery Man.,2017,N/A,N/A,"Drama, Fantasy",N/A,N/A,"Callum Davies, Alexander Williams",Alex goes out looking for the other version of Callum dressed as Sonic The Hedgehog who has gone missing.,N/A,N/A,N/A,N/A,N/A,tt6569462,N/A
Meme Man Buys a Gun.,2017,N/A,N/A,"Drama, Fantasy",N/A,N/A,"Callum Davies, Ellis Mason",Meme Man got caught stealing poker chips and now he wants protection.,N/A,N/A,N/A,9.0,5,tt6569468,N/A
Terminator 2: Judgment Day,1991,N/A,N/A,N/A,N/A,N/A,N/A,N/A,English,UK,N/A,N/A,N/A,tt6569484,N/A
Saturated Fat Guy,2017,TV-14,21 min,"Animation, Comedy","Steve Robertson, Dominic Bianchi, James Purdum","Seth MacFarlane, David Zuckerman, Damien Fahey","Seth MacFarlane, Alex Borstein, Seth Green","When Lois forces him to eat healthy food, Peter opens up his own food truck with fattening foods; Meg joins a roller derby team.",English,United States,N/A,7.4,1247,tt6569496,N/A
GUACO: Semblanza,2017,N/A,N/A,Documentary,Alberto Arvelo,N/A,"Gustavo Aguado, Luis Fernando Borjas, Argenis Carruyo",N/A,"Spanish, English, Japanese",Venezuela,1 nomination,8.4,20,tt6569512,N/A
Men of God,2017,N/A,N/A,Short,Dre Wade,"Sareta Cheathem (screenwriter), Arthur B. Paige (creator)","Jarrett Michael Collins, Demaris Harvey, Terayle Hill, Darnell Jackson Jr.",N/A,English,USA,N/A,N/A,N/A,tt6569514,N/A
Ghostbusters II,1990,N/A,N/A,N/A,Dan Kitchen,N/A,N/A,N/A,English,USA,N/A,N/A,N/A,tt6569530,N/A
Ghouls,2017,N/A,90 min,"Action, Fantasy, Horror",Sergey Ginzburg,"Aleksey Karaulov, Evgeny Kolyadintsev, Tikhon Kornev","Lera Arefyeva, Anna Arlanova, Yuliya Aug","In the distant part of the Carpathian Mountains, near the border with the Ottoman Empire, there is an old monastery. The monk lives in it, the exiled confessor of Empress Elizabeth, an expert on mysterious powers. A tsarist official comes from St. Petersburg to bring him back to the city. Mission ends with fiasco, the monk refuses. The messenger, along with his servant, stops in a nearby settlement. He meets a beautiful girl there, in which he falls in love at first sight. Soon, the heroes are witnesses of unusual, terrifying events that they can not understand. Villagers disfavor about the revival of ancient Evil - Ghouls are made of graves - Soon, with the help of a monk, they will face an army of undead and save a girl who plays a key role in the plans of the awakened Lord of Darkness.",Russian,Russia,N/A,4.3,"1,036",tt6569546,N/A
