title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Into the Hornet's Nest,2000,TV-Y7,20 min,"Animation, Action, Adventure",Kunihisa Sugishima,"Matthew Drdek, Lloyd Goldfine, Roger Slifer","Amy Birnbaum, James Carter Cathcart, Darren Dunstan","Yugi has to learn fast when he and his friends arrive on Pegasus's island, where the rules of the deadly duels are unlikely any Yugi has seen before.",Japanese,Japan,N/A,N/A,310,tt8585684,N/A
The Ultimate Great Moth,2000,TV-Y7,21 min,"Animation, Action, Adventure",N/A,Junki Takegami,"Dan Green, Sam Riegel","Yugi continues to battle Weevil Underwood, whose cheating and lying seem to be giving him the advantage when he is able to summon a gigantic moth.",Japanese,Japan,N/A,N/A,298,tt8585694,N/A
First Duel,2000,TV-Y7,19 min,"Animation, Action, Adventure",N/A,Junki Takegami,"Dan Green, Sam Riegel","Joey undergoes his first duel on the island against Mai Valentine, a professional duelist with an uncanny ability to predict the cards she will draw.",Japanese,Japan,N/A,N/A,286,tt8585698,N/A
Attack from the Deep,2000,TV-Y7,20 min,"Animation, Action, Adventure",N/A,"Kazuki Takahashi, Junki Takegami","Dan Green, Sam Riegel","The hungry friends help themselves to some fish, only to discover that they have been lured into a trap by Mako Tsunami, the master of the Sea Deck/.",Japanese,Japan,N/A,N/A,289,tt8585706,N/A
Khun Chai Puttipat (Part 3),2013,N/A,90 min,"Drama, Family, Romance",N/A,N/A,"Ranee Campen, Jirayu Tangsrisuk, Warintorn Panhakarn","Khunchai Puttipat...a young doctor with his love without any distinction. His mother was the daughter of a rich Chinese merchant. The handsome doctor must forget all the rules that he had followed his entire life when he met a commoner woman who holds the title of ""Miss Sri Siam."" He uses his own heart and decides to rescue her from becoming a powerful General's concubine. Thus, it was led to a fake marriage where the two will hide their hearts simply because neither understand the feelings. But in the end, this young noble will discover that this commoner girl is more precious than any diamonds and gems in the world.",Thai,Thailand,N/A,6.5,32,tt8585732,N/A
Midnight Run,2018,N/A,15 min,"Short, Crime, Drama",Remya Raj,N/A,"Dileesh Pothan, Chethan Jayalal","Midnight Run is a realistic thriller directed by Remya Raj that takes place over the span of one single night. It revolves around a young boy who escapes from a scrap yard on a festive night and reaches a road. To achieve his goal, he is compelled to hitch a ride with a trucker who seems to be headed in the same direction as him. Despite his attempts to strike a friendship with the driver, he fails, and his questions create an uncomfortable ambiance in the truck.. Slowly, a frightening danger starts to loom over the boy and there seems to be no escape possible. Midnight Run tries to realistically portray fear's ability to trigger a complete transformation in people.",Malayalam,India,N/A,N/A,7,tt8585734,N/A
The Wall,2018,N/A,17 min,"Short, Drama, Family",Pranav Ekaa,Pranav Ekaa,Vishal Krishna,"When a disabled boy realizes his father's frustration with the ongoing political campaign, he steps out of his comfort zone to find a solution.",Hindi,India,N/A,N/A,5,tt8585738,N/A
Control,2019,M,N/A,"Action, Adventure, Sci-Fi","Mikael Kasurinen, Sam Lake","Sam Lake (concept), Sam Lake (lead writer), Anna Megill (narrative lead), Clay Murphy, Josh Stubbs (narrative lead)","Courtney Hope, Sean Durrie, James McCaffrey, Matthew Porretta","You are Jesse Faden, a young woman with a troubled past. You become the new Director of the Bureau of Control - Our frontline in researching and fighting against supernatural enemies like the Hiss threatening our very existence.",English,Finland,9 wins & 19 nominations.,8.2,"1,746",tt8585800,N/A
Fire Boys,2004,N/A,N/A,"Action, Drama, Romance",N/A,N/A,"Takeshi Kaga, Takayuki Yamada, Takashi Tsukamoto","Daigo Asahina was a young boy saved by firemen in a fire. Now he's a grown-up and has recently received his credentials as a firefighter. He has wanted to become a firefighter like the hero who saved him from the flames. However, ...",Japanese,Japan,N/A,N/A,N/A,tt8585810,N/A
Friends from Home,2018,N/A,N/A,Comedy,Matt Enlow,"Gareth Emery, Kevin Herrera, Geraint Jones","Khigh Abner, Seth Coltan, Gareth Emery",N/A,N/A,N/A,N/A,N/A,8,tt8585828,N/A
Seigi no Se,2018,N/A,N/A,"Crime, Romance",N/A,N/A,"Yuriko Yoshitaka, Alice Hirose, Katsuhisa Namase","Ririko Takemura has worked as a prosecutor at the Yokohama District Public Prosecutor's Office for the past 2 years. She is 29 years old and single. Even though she is not good at her work yet, she tries hard. Dealing with the various cases, Ririko grows as a prosecutor and a woman.",Japanese,Japan,N/A,4.3,78,tt8585862,N/A
Episode #2.23,2018,N/A,N/A,"Animation, Comedy, Fantasy",N/A,N/A,"Hiroshi Kamiya, Daisuke Ono, Nobunaga Shimazaki",Kusuo travels back in time to stop Touma from discovering his psychic abilities.,N/A,N/A,N/A,N/A,50,tt8585922,N/A
The Utah Cabin Murders,2019,N/A,85 min,"Crime, Horror, Thriller",Andrew Jones,Andrew Jones,"Lee McQueen, Derek Nelson, Tiffany Ceri","In this terrifying true life tale, a family's peaceful vacation at a remote cabin in Utah is shattered when they return from a day of exploring to find two masked intruders in their home. What begins as a robbery soon escalates into violence and two of the family are brutally murdered. As night falls only teenage sisters Linnea and Tina remain alive, battling for survival against their sadistic captors. But as the sun comes up the tormented teens find the strength to fight back and the intruders get more than they bargained for.",English,United Kingdom,N/A,2.6,"1,352",tt8585940,N/A
My ID Is Gangnam Beauty,2018,TV-14,60 min,"Comedy, Drama, Romance",N/A,Maeng-Gi Gi,"Im Soo-hyang, Cha Eun-woo, Jo Woo-ri","Kang Mi-Rae longed for a normal lifestyle. She had a timorous personality due to her so-called ugly appearance. She decided to undergo plastic surgery after being bullied because of her looks. A freshman at the university, people are still mean to her and call her ""Gangnam plastic monster"". Her hardships never seem to end. Meanwhile, Do Kyung-Seok attends the same university who does not judge people by their appearance.",Korean,South Korea,4 wins total,7.2,"7,305",tt8585954,N/A
Your Honor,2018,N/A,N/A,Drama,N/A,N/A,"Yoon Shi-Yoon, Park Byeong-eun, Lee Yoo-young","Two identical twins, Han Soo Ho and Han Kang Ho, look exactly alike but lead entirely different lives. Han Soo Ho is a respectable judge who does everything by the book, while Han Kang Ho is not only a convicted criminal but a repeat offender. When Han Soo Ho suddenly disappears, Han Kang Ho ends up taking his brother's place and living a new life as a judge.",Korean,South Korea,1 win & 2 nominations,7.5,376,tt8586046,N/A
"Phoenix, Oregon",2019,R,108 min,Comedy,Gary Lundgren,Gary Lundgren,"James Le Gros, Jesse Borrego, Lisa Edelstein",Two longtime friends battle mid-life crisis by opening a bowling alley/pizzeria in their small hometown.,English,United States,1 win total,5.5,380,tt8586088,49
Armed & Dangerous,2014,TV-14,43 min,"Documentary, Crime",N/A,N/A,"Nick Wallis, Anwar Bashir, Terry Boyle",Host Nick Wallis visits CCTV centers that work to control the rising tide in personal violence by gun-toting or knife-wielding suspects.,English,United Kingdom,N/A,7.4,8,tt8586120,N/A
Pettilambattra,2018,N/A,122 min,Comedy,Syam Lenin,Syam Lenin,"Rony Raj, Levin Simon Joseph, Indrans",A story of four friends who leave their jobs as painting laborers and venture into the world of fisheries with the help of an old Lambretta scooter.,Malayalam,India,N/A,4.3,27,tt8586256,N/A
Efekt Domina,2014–,N/A,23 min,Documentary,N/A,N/A,Dominika Kulczyk,"An award-winning Dominika Kulczyk offers a rare and revealing inside look into the world of today, from the perspective of those often pushed below the margin of significance. Filmed on five continents and in more than 40 countrie...",Polish,Poland,N/A,8.0,5,tt8586274,N/A
"The Bow, the Princess, and the Terrorist",2018,N/A,22 min,"Animation, Adventure, Comedy","Keiko Oyamada, Yûichirô Yano","Rina Hoshino, Kenneth Pulgar-Vidal, Monkey Punch","Haruka Chisuga, Richard Epcar, Doug Erholtz","Lupin targets the royal jewel of a South Asian princess, who happens to be a schoolmate of Lupin's charge Ami Enan.",N/A,N/A,N/A,N/A,14,tt8586280,N/A
Streets of Rage,2014,TV-14,43 min,"Documentary, Crime",N/A,N/A,"Nick Wallis, Steven Lewis","A residents' neighborhood watch group turns up the heat on criminals, while CCTV cameras capture a gang invading a housing estate.",English,United Kingdom,N/A,6.7,9,tt8586290,N/A
The Binx Ultimatum,2019,TV-MA,29 min,"Action, Adventure, Comedy",Craig Zisk,"Howard Overman, Kyle Hunter, Ariel Shaffir","Josh Hutcherson, Eliza Coupe, Derek Wilson","Tiger uses Stu's fondness for her to help her track down Athena. Josh is now a Smasher and remanded to a labor camp where the Pointed Circle comes after him. Wolf, vowing to improve the NAG, faces off against Supreme Overlord Vice.",N/A,N/A,N/A,7.2,478,tt8586296,N/A
Meleklerin Aski,2018,N/A,120 min,"Comedy, Romance",N/A,N/A,"Oya Basar, Gülper Özdemir, Berkay Hardal",A love Story between a man who has a crush on a girl but can't seem to tell her.,Turkish,Turkey,4 nominations,5.6,359,tt8586316,N/A
For More Sun II,2016,N/A,101 min,Documentary,Chia-hua Li,N/A,N/A,"How does a dream become a reality after 10 years? Prof. Cheng and his students at the National Taiwan University built a solar car, and the team competed in the 2005 World Solar Challenge in Australia. They overcame great difficul...",Chinese,Taiwan,N/A,N/A,6,tt8586318,N/A
Taboo Handjobs,2017–,N/A,N/A,Adult,N/A,N/A,Chastity Lynn,N/A,English,USA,N/A,N/A,N/A,tt8586328,N/A
The Evolution of the Purge Movies,2018,N/A,13 min,"Comedy, Fantasy",Doug Walker,Doug Walker,"Doug Walker, Malcolm Ray, Tamara Chambers","With three movies under its belt and now a fourth one coming out, this franchise about human annihilation and anarchy has achieved a remarkable staying power. But with most franchises, the movies usually go from good to bad, or in some cases, bad to good. Where does the Purge stand? The Nostalgia Critic decides to look at the series and determine whether or not it should have been ""purged"" after the first film.",N/A,N/A,N/A,N/A,46,tt8586340,N/A
The League of Extraordinary Gentlemen,2018,N/A,27 min,"Comedy, Fantasy",Doug Walker,Doug Walker,"Doug Walker, Malcolm Ray, Tamara Chambers",The Nostalgia Critic takes a look at Sean Connery's last movie to see why it got so much hate.,N/A,N/A,N/A,N/A,52,tt8586342,N/A
Bartok the Magnificent,2018,N/A,N/A,"Comedy, Fantasy",Doug Walker,Doug Walker,"Doug Walker, Malcolm Ray, Tamara Chambers","Don Bluth has made some great films, but does Anastasia's comic relief fall in the category? Critic looks at the odd little spin off that takes flight in Bartok the Magnificent.",N/A,N/A,N/A,N/A,46,tt8586344,N/A
Mission: Impossible II,2018,N/A,N/A,"Comedy, Fantasy",Doug Walker,Doug Walker,"Doug Walker, Malcolm Ray, Tamara Chambers","The Critic's mission, should he choose to except it, is to review Mission: Impossible II, the black-sheep of the M:I films (so far), and to determine if this series is still relevant and can offer a thrilling experience to moviegoers, what with the latest M:I movie set to hit theaters this week. This summary will self-destruct in 5 seconds. Wish him luck, he'll need it.",N/A,N/A,N/A,N/A,50,tt8586346,N/A
Sonic the Hedgehog: The Movie,2018,TV-14,N/A,Comedy,Doug Walker,"Doug Walker (review), Doug Walker",Doug Walker,N/A,N/A,N/A,N/A,7.3,13,tt8586348,N/A
Lost Gold of Jean Lafitte,2018,TV-PG,42 min,"Adventure, Mystery, Reality-TV",N/A,N/A,"J. Boutte, Seth Gambill, Josh Gates",Josh Gates investigates the legends swirling around the storied life and death of French pirate Jean Lafitte who is reputed to have buried treasure at sites in coastal Louisiana.,N/A,N/A,N/A,N/A,38,tt8586352,N/A
Beyond the Limit,2018,N/A,N/A,"Adventure, Mystery, Reality-TV",N/A,N/A,Josh Gates,Josh Gates shares hilarious bonus moments from his Season 4 adventures.,N/A,N/A,N/A,N/A,12,tt8586356,N/A
Detour,2018,N/A,N/A,Adult,Bree Mills,Bree Mills,"Carmen Caliente, Alex Legend, Kenzie Reeves",18 year old best friends picked up and tricked by ride share driver,N/A,N/A,N/A,N/A,N/A,tt8586358,N/A
Sesame Street: The Adventures of Elmo in Grouchland,1999,E,N/A,"Adventure, Family",N/A,Jim Henson (characters),N/A,"Elmo and his friend Blanket go outside after playing hide and seek, and they find Zoe but Elmo doesn't want to share Blanket with Zoe and he fly's loose and goes down Oscar's garbage can to Grouchland and Elmo needs to find Blanket.",English,N/A,N/A,N/A,N/A,tt8586366,N/A
Her Boy,2019,TV-14,54 min,Thriller,Vanessa Caswill,Marnie Dickens,"Julia Ormond, Ben Barnes, Sebastian Armesto","Her Boy: Julia and Benjamin meet by chance and start dating. When Julia introduces him to her grown-up children, they question if Benjamin's intentions are financially motivated.",English,N/A,N/A,7.0,177,tt8586410,N/A
Her Daughter,2019,N/A,N/A,Thriller,Vanessa Caswill,Marnie Dickens (created and written by),"Ben Barnes, Julia Ormond, Alex Jennings, Jemima Rooper","Julia brings Benjamin to her Devon home, and he is taken aback to see the extent of her wealth. The visit is disrupted by a tense confrontation with Ted, who questions Julia's motivations ...",English,UK,N/A,7.5,67,tt8586424,N/A
Her Rival,2019,TV-14,53 min,Thriller,Vanessa Caswill,Marnie Dickens,"Ben Barnes, Nikki Amuka-Bird, Julia Ormond","When Julia's children accuse Benjamin of infidelity, it threatens to split them up. But their relationship grows stronger as they move in together and Benjamin proposes.",English,N/A,N/A,7.2,124,tt8586426,N/A
Her Husband,2019,TV-14,56 min,Thriller,David Evans,Marnie Dickens,"Julia Ormond, Ben Barnes, Sebastian Armesto","Julia decides not to tell her children she is engaged when they visit at Christmas, leaving Benjamin feeling rejected. However, she ends up letting it slip over dinner - and none of her children are happy for her. Ted angrily ques...",English,United Kingdom,N/A,7.3,111,tt8586428,N/A
Her Baby,2019,TV-14,57 min,Thriller,David Evans,Marnie Dickens,"Julia Ormond, Ben Barnes, David Leon","The tension escalates as Ben's long-lost family member arrives at Julia's house, and ingratiates himself with the family. Julia decides once and for all to learn the truth of Ben's past.",English,United Kingdom,N/A,7.1,113,tt8586432,N/A
Her Love,2019,TV-14,55 min,Thriller,David Evans,Marnie Dickens,"Julia Ormond, Sebastian Armesto, Ben Barnes","As Julia and Ben's wedding day arrives, more secrets from the past are revealed - for Julia about Ben, and for the children about their parents' tormented marriage. Will Julia and Ben make it down the aisle?",English,United Kingdom,N/A,6.9,115,tt8586434,N/A
The Double Plus Fifteen,2019,N/A,98 min,Drama,Mikel Rueda,"Mikel Rueda, Ane Azkue","Maribel Verdú, Germán Alcarazu, Jorge Bosch","Ana is a 45-year-old doctor who seems to have accomplished everything in life. She is the mother of two children, has a good husband, the job of her dreams and yet everything produces unbearable boredom. Her life has ended in the habit of a life in which her goals have already been met. She begins to have a crisis in which she longs for the adventures and fun of youth. It is there where Eric appears, a minor teenager worried about his future: uncertainty, precariousness and loneliness flood her thoughts. The need to escape from their respective lives and live an experience far from life disenchantment unite them. They meet in a dating app and both lie about their ages. When they meet face to face, remorse and adrenaline start in equal parts. She discovers that she can find the understanding and the missing spark by talking for hours with Eric.",Spanish,Spain,2 nominations,5.6,346,tt8586448,N/A
Caminan,2016,N/A,14 min,"Short, Drama",Mikel Rueda,Mikel Rueda,"Germán Alcarazu, Maribel Verdú",N/A,Spanish,Spain,N/A,N/A,N/A,tt8586488,N/A
Los sueños de Ulma,2012,N/A,5 min,"Short, Drama","Rómulo Aguillaume, Leonor Watling","Rómulo Aguillaume, Leonor Watling","Nur Al Levi, Eloy Azorín, Juan Diego Botto, Alejandro Pelayo",N/A,Spanish,Spain,N/A,7.7,7,tt8586566,N/A
Family Therapy,2014–,N/A,N/A,Adult,N/A,N/A,"Alex Adams, Natasha Nice, Rachel Rivers",N/A,English,United States,N/A,5.2,18,tt8586568,N/A
Compliance,2018,N/A,15 min,Drama,Vanessa Caswill,Abi Morgan,Romola Garai,An actress's experience of meeting the producer.,N/A,N/A,N/A,8.5,8,tt8586574,N/A
Outside,2018,N/A,15 min,Drama,Vanessa Caswill,Theresa Ikoko,Corinne Skinner-Carter,A 90 year old woman looks back on her eventful life.,N/A,N/A,N/A,7.6,5,tt8586584,N/A
This Is Art,2017–2019,N/A,N/A,Documentary,N/A,N/A,"Ramon Gener, Maximilian Anthony, Aureli del Pozo","The main aim of ""THIS IS ART"" is to move us, to shake things up, but it is also a show for learning, intended for all audiences.","Spanish, Catalan",Spain,2 nominations total,8.1,45,tt8586590,N/A
Bovril Pam,2018,N/A,15 min,Drama,Vanessa Caswill,Vicky Jones,Jodie Comer,"In 1961 Liverpool, a secretary starts to explore her sexuality.",N/A,N/A,N/A,9.0,21,tt8586592,N/A
Pig Life,2018,N/A,15 min,Drama,Vanessa Caswill,E.V. Crowe,Shirley Henderson,A woman speaks about her experiences when rape in marriage was still legal.,N/A,N/A,N/A,8.2,6,tt8586596,N/A
Reclaim the Night,2018,N/A,15 min,Drama,Rachna Suri,Charlene James,Liv Hill,A moment in the experience of a 19 year old woman in Leeds in 1977.,N/A,N/A,N/A,8.2,5,tt8586602,N/A
Pritilata,2018,N/A,15 min,Drama,Vicky Featherstone,Tanika Gupta,Kiran Sonia Sawar,"Inspired by the story of Pritillata Waddedar, who campaigned for Bengali women to get the vote in 1930's Colonial India.",N/A,N/A,N/A,7.7,6,tt8586604,N/A
Multiples,2018,TV-MA,14 min,"Short, Drama",Rachna Suri,Zinnie Harris,Siobhan Finneran,"Looking at the experience of a woman accused of killing her child, whose testimony is not believed.",N/A,N/A,N/A,N/A,11,tt8586608,N/A
