title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Catch as Cat Can/I Dream of Cheezy/Fraidy Cat,1992,N/A,30 min,"Animation, Comedy, Family",N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.0,6,tt7544422,N/A
Representative Player Contest Race: Part 2 + Mystery Cube Adventure,2016,TV-14,77 min,"Comedy, Game-Show, Reality-TV",N/A,N/A,"Yoo Jae-suk, Suk-Jin Jee, Jong-Kook Kim","The ARC River Culture Pavilion (Dasa-eup, Dalseong-gun, Daegu) Mission: Solve the mysterious cube.",N/A,South Korea,N/A,N/A,6,tt7544444,N/A
Modelo Estereo,2017,N/A,60 min,Documentary,"Mario Grande, Sergio Duran, George Gallardo",N/A,N/A,"GARO (a 33 year old rapper) narrates that, after being imprisoned for the third time in 'La Modelo' jail in Bogotá, he joins a group of inmates that seek a sense of freedom through making music. The talent of this musicians attracts the institution. They decide to produce a big event in which this musicians will participate, as part of a publicity stunt, with the intention of giving an image of successful resocialization to the public opinion. In exchange, they promise Garo and the rest of musicians benefits in their judiciary process. The weight of imprisonment ends up generating conflicts between them. After the big presentation, they realize they've been used, and disenchantment comes as quick as that brief moment of hope; they go back to their crude reality. Garo finally gets his freedom, but realizes that his sentence isn't done yet: the necessities of his family, the death of his closest friends and delinquency lock him up in a prison without walls. Music becomes his way to resist, his refuge.",Spanish,Colombia,N/A,N/A,N/A,tt7544488,N/A
Lightning Bolt - The Super Squirrel Strikes Again/Surely You Joust/Rootin' Tootin' Slowpoke,1992,N/A,N/A,"Animation, Comedy, Family","Don Lusk, Jay Sarbry, Paul Sommer","Patrick A. Ventura, Sandy Fries, Neal Barbera",N/A,N/A,N/A,N/A,N/A,N/A,12,tt7544568,N/A
The Ghost of Castle McLochjaw/A Thousand Clones/Roughing It,1992,TV-Y,22 min,"Animation, Comedy, Family","Don Lusk, Jay Sarbry, Paul Sommer","Bruce Morris, Jim Ryan, Neal Barbera",N/A,"Tom and Jerry help a ghostly dog in ""The Ghost Of Castle McLochjaw."" Droopy and Dripple confront ""A Thousand Clones"" of the evil Dr. McWolf. Later, the Mouse Scouts outwit their captain on a wilderness adventure in ""Roughing It.""",N/A,N/A,N/A,N/A,14,tt7544644,N/A
Fuego,2017,N/A,N/A,N/A,Alejandro Aimetta,"Alejandro Aimetta (developed by), Héctor Barrios (developed by), Héctor Barrios (script editor), Gloria Bautista, Elías Marín Govea (developer), Alfredo Mendoza (head writer), Alfredo Mendoza, Raúl Olivares, Gabriela Rodríguez (story editor), Ana Romero (developer), Camilo Torres (developer)","Armando Hernández, Marcela Guirado, Julio Bracho, Gustavo Sánchez Parra",N/A,N/A,N/A,N/A,9.0,6,tt7544788,N/A
Too Funny to Fail: The Life & Death of The Dana Carvey Show,2017,TV-MA,95 min,Documentary,Josh Greenbaum,"Josh Greenbaum, Dana Carvey, J.J. Sedelmaier","Dana Carvey, Robert Smigel, Bill Hader","Premiering on Hulu this fall, this feature length documentary from director Josh Greenbaum (Becoming Bond, The Short Game) will take a fresh and irreverent look at the successes and humorous missteps of a show that brought together an amazing slew of future comedy giants before they were household names. Featuring interviews with Dana Carvey, Robert Smigel, Steve Carell, Stephen Colbert, and more, the film will explore the creation of the show as the brainchild of two of Saturday Night Live's most beloved alumni, the twists and turns of its brief life on air, and its legacy-one of stellar careers, lasting relationships, and an affirmation that in art, risks are always worth taking.",English,United States,N/A,7.7,"2,088",tt7544820,N/A
Always and Forever,2020,PG-13,98 min,Thriller,Chris Stokes,"Marques Houston, Chris Stokes","Cynthia Addai-Robinson, Robbie Jones, Aundrea Smith","After a tragedy reunites Nicole with her childhood friends, they each find themselves in danger, targets of a deranged stalker. Nicole knows this can't be a coincidence. The secrets of their past are coming back to haunt them.",English,United States,N/A,4.1,655,tt7544954,N/A
Monthly Running Man,2016,TV-14,88 min,"Comedy, Game-Show, Reality-TV",N/A,N/A,"Yoo Jae-suk, Suk-Jin Jee, Jong-Kook Kim","Gyeonggi English Village Yangpyeong Camp (Yongmun-myeon, Yangpyeong-gun, Gyeonggi-do) Mission: Get the higher score from reviewers and audiences.",N/A,South Korea,N/A,N/A,N/A,tt7544998,N/A
Two Car,2017,N/A,23 min,"Animation, Action, Comedy",N/A,N/A,"Aoi Koga, Aimi Tanaka, Hitomi Nabatame",Yuri Miyata and Megumi Meguro battle six other rival pairs in the sport of motorcycle sidecar racing.,Japanese,Japan,N/A,4.8,50,tt7545002,N/A
Running Woman,2016,TV-14,75 min,"Comedy, Game-Show, Reality-TV",N/A,N/A,"Yoo Jae-suk, Suk-Jin Jee, Jong-Kook Kim","Kookmin University (Jeongneung-ro, Seongbuk-gu, Seoul) Mission: Defeat the other team.",N/A,South Korea,N/A,N/A,7,tt7545026,N/A
Yesterday went with Yesterday,2019,N/A,90 min,Drama,Issam B. Makdissy,Issam B. Makdissy,"Mazin Saba, Nancy Matar, Issam Al Achkar","Roots, long lost, are found; family, separated by civil strife, is reunited; a man learns to trust by facing his worst memories.","English, Arabic",Lebanon,N/A,7.6,48,tt7545044,N/A
Before the Plate,2018,N/A,90 min,Documentary,Sagi Kahane-Rapport,Dylan Sher,"Andreas Boecker, John Horne","Before the Plate follows John Horne, one of Canada's most renowned chefs, on an epic journey as he follows each ingredient from one plate of food back to the farms they came from. Beginning in John's prestigious restaurant Canoe, located on the 54th floor of a downtown Toronto highrise, John's journey takes him from the busy, urban city to the rustic, rural origins of his ingredients. During his voyage, John investigates some of the most pressing issues facing farmers today, and discovers what it takes to produce food in a rapidly evolving agricultural landscape. Enjoy a rare look at today's food system, as the worlds of agriculture and cooking come crashing together in one mouth-watering Canadian food story.",English,Canada,N/A,8.3,53,tt7545052,N/A
The Battle Begins!,1987,TV-Y7,24 min,"Animation, Drama, Family",Fumio Kurokawa,"Louisa May Alcott, Akira Miyazaki","Keiko Han, Eiko Yamada, Mayumi Shô",N/A,Japanese,N/A,N/A,N/A,8,tt7545062,N/A
Episode #3.1,2017,N/A,24 min,"Comedy, History",Kobi Havia,"Tom Aharon, Lilach Barnea (additional writer), Assaf Beiser (creator), Assaf Beiser (head writer), Yuval Friedman, Yoav Gross (creator), Moshe Malka, Natalie Marcus (creator), Natalie Marcus (head writer), Rami Pereg, Liat Shavit (additional writer), Hadar Tadmor, Ariel Waysman","Moni Moshonov, Yael Sharoni, Yaniv Biton, Ido Mosseri",N/A,N/A,N/A,N/A,N/A,N/A,tt7545118,N/A
Rocco Chinnici,2018,N/A,113 min,Biography,Michele Soavi,"Franco Bernini, Maura Nuccetelli","Sergio Castellitto, Cristiana Dell'Anna, Manuela Ventura",The work and life of magistrate Rocco Chinnici in the last years of his carrier spent fighting Sicilian Mafia seen through the eyes of his daughter Caterina who's going to follow her father's steps.,Italian,Italy,N/A,7.1,326,tt7545122,N/A
Saltwater Baptism,2018,N/A,18 min,"Documentary, Short","Jared Callahan, Russell Sheaffer",N/A,N/A,"Santiago Gonzalez IV, a first generation Mexican-American, struggles with the tensions between his sexuality, nationality, and religion as he prepares for his college graduation.",English,United States,1 win,N/A,10,tt7545124,N/A
Gandhi & Benjamin Franklin,2018,TV-Y7,N/A,"Short, Adventure, Comedy","Dan Beers, Jared Lapidus","Brian Clark, Mark McAdam, Delaney Yeager","Jayden Abrams, H. Jon Benjamin, Kirrilee Berger","The students and leader of the Who Was Show discuss many ""funny"" achievements of Ben Franklin and Gandhi.",N/A,N/A,N/A,N/A,30,tt7545126,N/A
Albert Einstein & Joan of Arc,2018,N/A,N/A,"Short, Adventure, Comedy","Dan Beers, Jared Lapidus","Brian Clark, Mark McAdam, Delaney Yeager","H. Jon Benjamin, Kirrilee Berger, Allen Chen","What does a peasant turned Catholic saint have in common with a Nobel Prize-winning scientist? Inspired thinking, for one thing. Also: awesome hair.",N/A,N/A,N/A,N/A,18,tt7545134,N/A
Perímetro Cero,2017,N/A,97 min,"Action, Horror",Francisco Santana Trujillo,Jorge Álvarez Ramos,"Leonardo Santana, Borja Doreste, Juan Suárez","In a not too distant future, mankind faces an enemy that never rests, never surrenders, that has returned from the dead. Four soldiers start a mission that will affect their lives and the lives of those who survive the zombie apocalypse.",Spanish,Spain,1 nomination,8.6,28,tt7545144,N/A
Let Us Pray,2018,TV-PG,20 min,Comedy,Andy Ackerman,"A.J. Jacobs, Patrick Walsh, Bill Martin","Jay R. Ferguson, Lindsey Kraft, David Krumholtz","Chip has to deal with his scientist mother-in-law, an atheist, who didn't like him before he renewed his faith.",English,N/A,N/A,N/A,57,tt7545148,N/A
Woman of the House,2017,TV-PG,90 min,Romance,Monika Mitchell,"Caroline A. DeJong, Victoria Rose","Kirsten Zien, Charlie Carrick, Larissa Dias","Longing for her fun former college days, a former sorority girl (Kirsten Prout) decides to take a job as housemother to her former college chapter, then finds that it is in shambles. The handsome Dean of Student Affairs (Charlie C...",English,United States,N/A,5.5,303,tt7545168,N/A
Episode #1.7,2017,N/A,40 min,N/A,Najaf Bilgrami,Syed Nabeel,"Munir Neelam, Wahaj Ali, Waseem Abbas, Humaira Bano",Dil Nawaz came out from the shadows and Meet's Fawad for the First time.,N/A,N/A,N/A,8.0,5,tt7545184,N/A
Episode #3.2,2017,N/A,24 min,"Comedy, History",Kobi Havia,"Tom Aharon, Assaf Beiser (creator), Assaf Beiser (head writer), Yuval Friedman, Yoav Gross (creator), Moshe Malka, Natalie Marcus (creator), Natalie Marcus (head writer), Rami Pereg, Liat Shavit (additional writer), Hadar Tadmor, Ariel Waysman","Moni Moshonov, Yael Sharoni, Yaniv Biton, Ido Mosseri",N/A,N/A,N/A,N/A,N/A,N/A,tt7545210,N/A
The Barge People,2018,N/A,83 min,Horror,Charlie Steeds,Christopher Lombard,"Kate Speak, Mark McKirdy, Makenna Guyler",Four fellas take a barge n explore the canals in the rural side. Unknown to them that tons of toxic waste and hazardous chemicals have been dumped in the water by multinational companies which has caused genetic mutations among some people who have resorted to cannibalism.,English,United Kingdom,N/A,4.2,602,tt7545216,N/A
Like a Boss,2020,R,83 min,Comedy,Miguel Arteta,"Sam Pitman, Adam Cole-Kelly, Danielle Sanchez-Witzel","Tiffany Haddish, Rose Byrne, Salma Hayek",Two friends with very different ideals start a beauty company together. One is more practical while the other wants to earn her fortune and live a lavish lifestyle.,"English, Spanish, French, Russian",United States,1 win & 5 nominations total,4.7,"15,651",tt7545266,33
Horrid Henry's Heist,2009,TV-Y7,10 min,"Animation, Short, Adventure",Dave Unwin,"Clive Endersby, Lucinda Whiteley, Francesca Simon","Aidan Cook, Sue Elliott-Nichols, Wayne Forester","Henry has drawn a rude poster which has been entered into a school competition. Now, he has no choice but to plan a heist with Margaret to get it back before it's revealed.",N/A,N/A,N/A,N/A,11,tt7545380,N/A
Brzydkie Kaczatko,1971,N/A,10 min,"Animation, Adventure, Comedy, Family",Lechoslaw Marszalek,"Leslaw Krolicz, Wladyslaw Nehrebecki",N/A,N/A,N/A,N/A,N/A,5.8,10,tt7545402,N/A
Czarodziejskie Lustro,1970,N/A,N/A,"Animation, Adventure, Comedy",Alfred Ledwig,"Leslaw Krolicz, Wladyslaw Nehrebecki",N/A,N/A,None,N/A,N/A,N/A,16,tt7545472,N/A
Ben Is Back,2018,R,103 min,Drama,Peter Hedges,Peter Hedges,"Julia Roberts, Lucas Hedges, Courtney B. Vance","Follows the charming yet troubled Ben Burns (Hedges), who returns home to his unsuspecting family one fateful Christmas Eve. Ben's wary mother Holly Burns (Roberts) welcomes her beloved son's return, but soon learns he is still very much in harm's way. During the 24 hours that may change their lives forever, Holly must do everything in her power to avoid the family's downfall.",English,United States,3 wins & 13 nominations total,6.7,"24,861",tt7545524,66
Bob Newhart/Erin Gray/Richard Stoltzman,1984,TV-14,37 min,"Comedy, Talk-Show",N/A,N/A,"Johnny Carson, Ed McMahon, Doc Severinsen, Bob Newhart",Johnny reads excerpts from Frederick De Cordova's diary. Bob Newhart (Newhart (1982)) discusses astrology; Erin Gray (Silver Spoons (1982)). Also: Clarinetist Richard Stoltzman performs.,English,USA,N/A,8.4,5,tt7545530,N/A
Skate Kitchen,2018,R,106 min,Drama,Crystal Moselle,"Crystal Moselle, Jen Silverman, Aslihan Unaldi","Rachelle Vinberg, Dede Lovelace, Nina Moran",A teenaged skateboarder makes friends with a bunch of other skateboarding girls in New York City.,"English, Spanish","United States, United Kingdom, Brazil",3 wins & 11 nominations,6.8,"4,959",tt7545566,72
Ten no Michi,2007,TV-PG,N/A,"Action, Adventure, Drama",Hidenori Ishida,Shôji Yonemura,"Hiro Mizushima, Yûki Satô, Yui Satonaka",N/A,Japanese,Japan,N/A,N/A,N/A,tt7545628,N/A
Após o jogo,2014,N/A,N/A,"Short, Mystery",João Radaeli,João Radaeli,"Everton Branco, Wilson Donizete, Bruno Esquisito",N/A,Portuguese,Brazil,N/A,9.2,21,tt7545680,N/A
Rush's Geddy Lee,2017,N/A,60 min,N/A,N/A,N/A,"Dan Rather, Geddy Lee","Dan talks to Geddy Lee about his life, Rush's success, and many other interesting topics.",N/A,N/A,N/A,N/A,N/A,tt7545722,N/A
Bulbul,2017,N/A,7 min,"Short, Drama",Christopher Siaens,"Christopher Siaens, Sumah Tarah",Sumah Tarah,A young woman from India opens up about the difficulties she faced and how she fights to overcome them to this day.,English,USA,N/A,N/A,N/A,tt7545732,N/A
Crazy Lucky,2018,N/A,10 min,"Short, Drama",Jeff Vernon,Jeff Vernon,"Michelle Arthur, Jeff Vernon, Ben Russell","Jonah Carmenito is a young musician who suddenly experiences a wave of incredibly bad luck, which he may, or may not, recover from.",English,United States,N/A,N/A,N/A,tt7545736,N/A
The Horror,2017,N/A,75 min,"Horror, Thriller","Wayne Harry Johnson Jr., Ellery Scott",Ellery Scott,"Katherine Witschen, Alex Galick, Danny August Mason",Marion Fish makes a documentary following her attempt to find her best friends killer. Little does she know that she is actually the subject of the killers own filmmaking ambitions.,English,United States,N/A,5.3,42,tt7545754,N/A
Pure Flix Comedy All-Stars,2017,N/A,N/A,Comedy,N/A,N/A,"Louie Anderson, Jeff Allen, Sinbad","Three pastors must venture deep into the heart of Indo-China, where they will face monsters and their own personal demons in this heart-warming family flick tackling issues about the passage of time, and the death of a loved one.",English,United States,N/A,4.7,11,tt7545756,N/A
Son Nefesime Kadar,2017,N/A,N/A,"Drama, Romance","Aytac Cicek, Volkan Keskin","Myung Hee Ha, Makbule Kosif, Eda Tezcan","Gökhan Alkan, Öykü Karayel, Burak Ceylan",The love between Ali Asaf and Eylul overcomes all obstacles and goes to a happy spot.,N/A,N/A,N/A,N/A,20,tt7545820,N/A
Thursday by Night,2017,N/A,211 min,"Adventure, Fantasy",N/A,N/A,"Laura Bailey, Taliesin Jaffe, Matthew Mercer, Liam O'Brien","Voice actor Matthew Mercer leads a group of fellow voice actors on epic Dungeons & Dragons campaigns. These familiar voices bring the audience into the full experience of D&D, allowing ...",N/A,N/A,N/A,8.2,5,tt7545898,N/A
Re-Animator and From Beyond,2017,N/A,46 min,"Comedy, Talk-Show",N/A,N/A,"Jay Bauman, Jack Packard","Just in time for Halloween, Jay and Jack check out a spooky double feature of Stuart Gordon schlock: Re-Animator starring Jeffrey Combs and Barbara Crampton, and From Beyond starring Jeffrey Combs and Barbara Crampton.",N/A,N/A,N/A,7.7,9,tt7545918,N/A
Scream Helplessly at the Sky,2017,N/A,3 min,"Short, News",N/A,N/A,Paul Joseph Watson,"On the anniversary of Donald Trump's election, protesters across America plan to stage events in which they ""scream helplessly at the sky"".",English,UK,N/A,4.8,8,tt7545920,N/A
Viimeinen kyyti,2017,N/A,60 min,"Documentary, Crime",Kimmo Leed,"Markku Kaires (original idea), Kimmo Leed",Arman Alizad,N/A,Finnish,Finland,N/A,N/A,N/A,tt7545924,N/A
On the Record: Niall Horan - Flicker,2017,N/A,N/A,Documentary,Marcus P Liversedge,Marcus P Liversedge,"Niall Horan, Julian Bunetta, John Ryan",N/A,English,United Kingdom,N/A,9.2,12,tt7545950,N/A
Episode #2.3,2017,N/A,56 min,Crime,Maciej Bochniak,"Wojciech Bockenheim, Bartlomiej Ignaciuk, Dominika Kaminska","Arkadiusz Bujalski, Piotr Czarniecki, Katarzyna Dabrowska",People pay their respects to the victims of the massacre at the school and Pawel pays a visit to Karol in the hospital.,N/A,Poland,N/A,N/A,44,tt7545988,N/A
Episode #2.1,2017,N/A,N/A,Crime,Krzysztof Lukaszewicz,"Wojciech Bockenheim, Bartlomiej Ignaciuk, Dominika Kaminska","Stanislaw Banas, Arkadiusz Brykalski, Jakub Gasowski",N/A,N/A,N/A,N/A,N/A,44,tt7545992,N/A
Volume 2: Chapter II,2018,TV-MA,29 min,"Comedy, Drama",Kevin Bray,"Chuck Hayward, Justin Simien, Njeri Brown","Logan Browning, Brandon P Bell, DeRon Horton",Reggie struggles to readjust after the incident with the campus police officer that occurred only weeks prior.,English,N/A,N/A,N/A,330,tt7545994,N/A
