title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Episode #1.6,1999,TV-PG,49 min,"Drama, History",David Caffrey,"Harriet O'Carroll, Stella Tillyard","Virginie Aster, Geoffrey Beevers, Sabina Brennan","Emily and Mr. Ogilvie are being shunned in Ireland owing to Ogilvie's background as a commoner. Even her eldest son, no the Duke, has little time for her. They decide to remove themselves to London and her second son Edward asks h...",N/A,N/A,N/A,N/A,27,tt1623359,N/A
The Knife,2024,N/A,82 min,Drama,Nnamdi Asomugha,"Nnamdi Asomugha, Mark Duplass","Nnamdi Asomugha, Aja Naomi King, Melissa Leo",The story of an event that disrupts a family dynamic and begins to dismantle the illusions of their lives.,English,United States,2 wins & 2 nominations,N/A,19,tt16233642,N/A
Royal Bastards: Rise of the Tudors,2021,N/A,N/A,History,N/A,N/A,"Sheila Atim, Philip Glenister, Sophie Rundle",Royal Bastards: The Rise of the Tudors presents the story of the Wars of the Roses and the origins of the Tudor dynasty through a unique lens - the women who shaped the course of English history.,English,United Kingdom,N/A,8.2,116,tt16233670,N/A
Con pelos en la lengua,2009–,N/A,4 min,Comedy,N/A,"Cristóbal Garrido, Felipe Jiménez Luna","Sharay Fernández, Jonás Alonso, Mario Angulo",A webseries in which the lives of 3 people end up intertwined in each episode.,Spanish,Spain,N/A,8.3,49,tt1623368,N/A
Mind Body & Soul,2024,N/A,80 min,Comedy,Robert Lang,Robert Lang,"Conr Kinman, Melissa Bergland, Eric Wu",An existential mockumentary of Satan trying to adapt again to a modern society that he may not fit into.,English,United States,N/A,N/A,14,tt16233720,N/A
Ministry of Fear,2021,N/A,33 min,Comedy,Roman Volobuev,"Dmitriy Minaev, Roman Volobuev","Yan Tsapnik, Olga Sutulova, Sofya Lebedeva",N/A,N/A,N/A,N/A,N/A,8,tt16233808,N/A
Il colpo dell'angelo,2022,N/A,N/A,Crime,Fabrizio Costa,"Dido Castelli, Graziano Diana","Francesco Arca, Emanuele Barresi, Massimiliano Benvenuto",N/A,N/A,N/A,N/A,N/A,N/A,tt16233870,N/A
Episode #1.2,2022,N/A,N/A,Crime,Fabrizio Costa,"Dido Castelli, Graziano Diana","Francesco Arca, Claudio Bigagli, Cecilia Dazzi",N/A,N/A,N/A,N/A,N/A,N/A,tt16233884,N/A
Giorno dopo giorno,1982–,N/A,N/A,"Drama, Romance",N/A,N/A,"Pier Paolo Capponi, Margaret Lee, Giancarlo Dettori, Milla Sannoner",N/A,Italian,Italy,N/A,N/A,N/A,tt1623394,N/A
Il canto del cigno,2022,N/A,N/A,Crime,Fabrizio Costa,"Dido Castelli, Graziano Diana","Vanessa Incontrada, Francesco Arca, Desirèe Noferini",Devil's Woods lives up to its name when a visiting opera singer is found dead and a local bad guy disappears.,N/A,N/A,N/A,N/A,14,tt16233940,N/A
Something from Tiffany's,2022,PG,87 min,"Comedy, Family, Romance",Daryl Wein,"Melissa Hill, Tamara Chestna","Zoey Deutch, Kendrick Sampson, Ray Nicholson",Follows a woman as her life gets upended when an engagement ring that was for someone else leads her to the person she's meant to be with.,English,United States,N/A,6.2,"12,708",tt16233952,46
Episode #2.20,2005,N/A,N/A,Comedy,N/A,N/A,"Perran Kutman, Tarik Pabuccuoglu, Nükhet Akkaya, Ulvi Alacakaptan",N/A,N/A,N/A,N/A,N/A,N/A,tt1623397,N/A
Lockdown,2010,TV-14,43 min,"Drama, Mystery",Hugh Laurie,"David Shore, Russel Friend, Garrett Lerner","Hugh Laurie, Lisa Edelstein, Omar Epps","When a newborn disappears from the nursery, Princeton Plainsboro goes on lockdown, preventing anyone from entering, leaving or moving within the hospital. While House and his team members are trapped in various parts of the buildi...","English, Latin",N/A,N/A,N/A,3086,tt1623399,N/A
The Chris and Rosie Ramsey Show,2021–,N/A,N/A,"Comedy, Talk-Show",N/A,N/A,"Chris Ramsey, Rosie Ramsey, Ronan Keating","As they are joined each week by a different celebrity couple, Chris and Rosie will poke fun at life; growing up, relationships, arguments, annoyances, parenting and everything in between.",English,United Kingdom,N/A,5.6,126,tt16234030,N/A
Episode #1.8744,2021,N/A,22 min,"Drama, Romance",N/A,Reg Watson,"Rebekah Elmaloglou, Stefan Dennis, Jemma Donovan","Paul tries to convince his family that Glen is after revenge, Chloe and Nicolette consider restarting their relationship, and Hendrix and Mackenzie return from a trip away to find Kyle struggling with the effects of chemo.",English,Australia,N/A,N/A,N/A,tt16234052,N/A
Episode #1.8746,2021,N/A,22 min,"Drama, Romance",N/A,Reg Watson,"Rebekah Elmaloglou, Stefan Dennis, Jemma Donovan",Ned is unhappy about Amy going to the police ball with Levi; Toadie and Melanie help Nell deal with the broken crystal ball; and Hendrix and Mackenzie are bemused by the change in Harlow.,English,Australia,N/A,N/A,N/A,tt16234072,N/A
Episode #1.8747,2021,N/A,23 min,"Drama, Romance",N/A,"Matthew Bon, Reg Watson","Rebekah Elmaloglou, Stefan Dennis, Jemma Donovan","Amy and Levi are unhappy with Ned crashing their date, Paul tries to build bridges with Terese and Glen at the police ball, and Kyle is unable to stop feeling ill.",English,Australia,N/A,N/A,N/A,tt16234078,N/A
Jokiemme helmet,2006,N/A,30 min,Documentary,N/A,N/A,N/A,N/A,Finnish,Finland,N/A,N/A,5,tt1623411,N/A
Vila Redstone,2016–2017,N/A,N/A,"Adventure, Comedy, Family",N/A,"Paulo Viníccius Santos Ferraz, Davi Freitas, Francisco Miguel","Francisco Miguel, Paulo Viníccius Santos Ferraz, Davi Freitas","After working together countless times, three players come together with their best skills to start a great and fun exploration.",Portuguese,Brazil,N/A,9.2,21,tt16234276,N/A
Movements of Jah People,2025,N/A,N/A,"Drama, History",Wanuri Kahiu,Selwyn Seyfu Hinds,"Julian Black Antelope, Sterling K. Brown, Diêm Camille","Young Wash and Titch flee a plantation in the Cloud Cutter but crash onto a pirate ship. In Halifax, Wash battles his past as his bond with Tanna deepens - a fight for survival and belonging amid growing tensions on land and sea.",English,United States,N/A,N/A,21,tt16234278,N/A
The Souls & Science of Black Folk,2025,N/A,N/A,"Drama, History",Maurice Marable,Jennifer Johnson,"Andrew Bigelow, Julian Black Antelope, Billy Boyd","Young Wash, Titch and Theo head to Virginia to confront truths about Titch's father. In Halifax, Tanna's plan to sabotage her engagement backfires. Wash's daring dive to impress Goff brings both danger and a chance for something g...",English,United States,N/A,N/A,13,tt16234280,N/A
St. George and the Dragon,2025,N/A,N/A,"Drama, History",Maurice Marable,"Blaize Ali-Watkins, Marco Ramirez","Billy Boyd, Sterling K. Brown, Bill Chernin","Young Wash and Titch dodge capture, uncovering shocking truths about Titch's family. In Halifax, Tanna's plan backfires, straining ties with Wash and Goff. As Wash's aquarium impresses, danger tests loyalty and ambition.",English,United States,N/A,N/A,13,tt16234282,N/A
Of Love & Caribbean Rum,2025,N/A,N/A,"Drama, History",Rob Seidenglanz,N/A,"Essam Ferris, Julian Black Antelope, Billy Boyd","As Wash confronts his past, his bond with Tanna grows - but is tested by her engagement to McGee. Betrayed and ambushed by bounty hunters, Medwin must act fast. As secrets surface, loyalty and survival hang in the balance.",English,United States,N/A,N/A,13,tt16234284,N/A
Selamiut,2025,N/A,N/A,"Drama, History",Maurice Marable,Michael Cobian,"Kristopher Anderson, Billy Boyd, Sterling K. Brown","Pursued by Willard, Wash faces a life-changing decision. As tensions rise between Tanna and McGee, Young Wash must carve his own path on a perilous Arctic journey.",English,United States,N/A,N/A,11,tt16234286,N/A
J'ouvert Morning,2025,N/A,N/A,"Drama, History",Rob Seidenglanz,Shernold Edwards,"Billy Boyd, Sterling K. Brown, Tom Ellis","Wash urges Medwin to fight for love, then joins Tanna and Goff in London. At the Royal Science League, betrayals surface and a reunion at the Wilde estate unveils a powerful truth about Wash's past.",English,United States,N/A,N/A,10,tt16234288,N/A
"If You See My Mama, Whisper Her This...",2025,N/A,N/A,"Drama, History",Wanuri Kahiu,Ann Cherkis,"Saskia Ashdown, Sterling K. Brown, Diêm Camille","In Morocco, Washington reunites with Titch and discovers his father's true legacy. He and Tanna journey home on the Wind Sailer. A dreamlike reunion brings answers from the past as Wash's family sets sail toward a new future.",English,United States,N/A,N/A,13,tt16234290,N/A
Doda,2022,N/A,135 min,"Action, Sport",Adil Bizanjo,"Adil Bizanjo, Saqib Bizanjo, Jawed Shay","Ayaz Ali, Imran Baloch, Shah Baloch","The story revolves around a former boxer DODA from a small town. The film goes through the journey of Doda, and how he can survive and overcome his past and make things right once again.",Urdu,Pakistan,N/A,4.8,101,tt16234322,N/A
Operação Redstone,2018,N/A,N/A,"Adventure, Comedy",N/A,"Paulo Viníccius Santos Ferraz, Francisco Miguel Lima","Paulo Viníccius Santos Ferraz, Francisco Miguel Lima","Two players fall on a mysterious island and to get out of it, they must go through dangerous challenges.",Portuguese,Brazil,N/A,N/A,20,tt16234346,N/A
Holiday Baking Championship Gingerbread Showdown,2021–,TV-G,N/A,Game-Show,N/A,N/A,"Jesse Palmer, Kardea Brown, Breegan Jane","Jesse Palmer hosts a gingerbread-themed Holiday Baking Championship where three teams of gingerbreaders and baking assistants take on all-encompassing gingerbread builds based on a theme. The gingerbread-obsessed artists also face baking twists that can make or break their creations. Joyful judges Nacho Aguirre, Kardea Brown, and Breegan Jane bring their expertise and holiday cheer to decide which team wins $10,000 worth of festive prizes.",English,United States,N/A,N/A,47,tt16234372,N/A
PPP Loan Gone,2022,N/A,N/A,Comedy,Devon Bray,Devon Bray,"Ty Avery, Nicholas Wayne Ballou, Carl King Jaffe Barry Jr.","Jacob Stone (Ke'Juan Moses) gets caught up in a scheme by influence of his best friend Shaun Murray (Zephaniah Moore), to use falsified information to get approved for the ppp loan. Having the right intentions but going about it the wrong way, Jacob endeavors to get the ppp loan money to keep his girlfriend's Janelle (Brittany Culley) nail shop open and prove he is the man. At the same time, Shaun aides a gambling lord, Hitta (Hunnit K) in using the identities of all of those that owe in Hitta's books, to get approved for the loan so that they both can make a profit. Shaun in his greed, never realizes the FBI is tracking and trying to pin him down with the help of someone in his inner circle. Meanwhile Big Smoke (Alonzo Ross) and Dred (Steven Espinoza) are popular plugs that are indebted to the neighborhood bully Need Moe (Scott Moore) due to the bad quality of the product they got from him. In order to make a short deadline and keep their bodies in one piece, Big Smoke and Dred take the assistance of a ppp loan to help small businesses out of context, and work to get approved for the money to supply better product to the streets, allowing them to get out of debt and profit.",English,United States,N/A,6.0,87,tt16234500,N/A
Red Notice,2021,N/A,N/A,Comedy,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9,tt16234514,N/A
The Great Festive Baking Show,2018,N/A,N/A,Reality-TV,N/A,N/A,N/A,"It's a mouthwatering winter wonderland when Rav, Benjamina, Rob, and Sandy return to bake snowy bombe Alaska tarts, Kransekakes, and magical ice cakes.",N/A,N/A,N/A,N/A,24,tt16234520,N/A
Show Me a Good Time,2021,TV-14,43 min,"Drama, Sport",Kristin Windell,"April Blair, Adrian Dukes, Carrie Gutenberg","Daniel Ezra, Bre-Z, Greta Onieogou","Everyone is excited for Senior skip day, and Spencer plans a romantic getaway at the cabin for he and Olivia, but when the gang shows nothing goes as he had planned. Surprising news makes Jordan and Simone realize they might not b...",English,United States,N/A,7.7,130,tt16234538,N/A
