title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Ein Engel namens Schmitt,1964,N/A,75 min,"Comedy, Music",Gerhard Metzner,"Gerhard Metzner, Ernst Nebhut (story), Just Scheu (story)","Karl Schönböck, Violetta Ferrari, Fita Benkhoff, Dieter Hufschmidt",N/A,German,West Germany,N/A,9.4,7,tt0138419,N/A
The New Girlfriend,1999,R,83 min,"Crime, Drama, Thriller",Julie Money,"Jeff Truman, Trevor Shearston","Linda Cropper, Anna Lise Phillips, Jeff Truman","In Australia, the executive Kate sees a young woman undressing her stolen dress in the swimming pool of a club, and regardless of the contrary opinion of her mate Phil, she decides to steal it back. Later her teenager son Matt is approached by the smalltime thief Rachel, the woman who stole the dress, and after spending some leisure time with her, they go to his middle class house. Soon, Rachel's friend Nick joins them, and Nick ties Matt to his mother's bed while Rachel masturbates him and cleans him with his mother's dress. The abused boy has a trauma, and his mother seeks revenge against Rachel, who returns with her friends, in escalating forms of retaliation until a tragic conclusion.",English,Australia,1 nomination,5.5,399,tt0138420,N/A
Erinnerst du dich?,1961,N/A,78 min,Comedy,Peter Beauvais,Paul Osborn,"Fita Benkhoff, Fritz Tillmann, Charlotte Kerr",N/A,German,West Germany,N/A,9.4,17,tt0138422,N/A
Taxi ins Jenseits,1989,N/A,52 min,"Crime, Thriller",Erwin Keusch,"Annemarie Cueni, Claude Cueni","Alexander Radszun, Stefan Gubser, Benedict Freitag, Sunnyi Melles",N/A,German,"Switzerland, West Germany",N/A,6.4,5,tt0138424,N/A
Eugene Among Us,1981,N/A,80 min,Comedy,Peter Nydrle,"Jan Kraus, Peter Nydrle, Martin Vadas","Jan Kraus, Karel Augusta, Jirí Bartoska",N/A,Czech,Czechoslovakia,N/A,6.0,30,tt0138426,N/A
Das ewige Lied,1997,N/A,120 min,Drama,Franz Xaver Bogner,Franz Xaver Bogner,"Tobias Moretti, Heio von Stetten, Erwin Steinhauer","A divided village is what country priest Joseph Mohr finds when he arrives at his new parish: a village cut in half by a river that forms a political and more importantly, a social border. Both sides are engaged in a bitter struggle, with the wealthy merchants on the one side trying to break the monopoly of the poor bargemen on the other. Braced by his strong sense of justice, Mohr fights for the rights of the impoverished bargemen. To give them a little comfort and warmth in their darkest moments, he and his friend Franz Xaver Gruber, the schoolteacher in the village, create a song that has become synonymous with Christmas all over the world: ""Silent Night, Holy Night""",German,"Germany, Austria",1 win,7.1,179,tt0138427,N/A
Exercício de Tiro no Campo Grande,1897,N/A,N/A,"Documentary, Short",N/A,N/A,N/A,N/A,None,Portugal,N/A,N/A,N/A,tt0138428,N/A
Los Bravos,2001,R,77 min,Action,Paulo Schultz,Jonathan Davenport,"Hector Echavarria, Michel Qissi, Bill Wallace, Trudie Petersen","Hector Riviera (Hector Echavarria) is a man with a past. Once a member of a lethal Special Forces unit in the Falkland War, he now lives an ordinary life with his wife and son. Suddenly, his peaceful existence is shattered when he discovers that his best friend Tomas has been brutally murdered by a mysterious hit man known as the Reaper (Ryan Watson). But when Riviera rushes to the side of his dying friend, the police target him as Tomas' killer. Now Riviera must stay one step ahead of the law as he tries to prove his innocence.",English,USA,N/A,5.9,50,tt0138432,N/A
Fanny Hill,2000,N/A,86 min,"Comedy, Drama, Romance",Valentine Palmer,"John Cleland, Valentine Palmer","Cheryl Dempsey, James Highton, Melanie Shepherd","Orphaned at a young age, naive Fanny Hill moves to London to make her fortune but is soon lured into the seedy world of prostitution in the bawdy houses of the city.",English,United Kingdom,N/A,4.0,188,tt0138433,N/A
Os Fantasmas Trapalhões,1987,N/A,90 min,"Comedy, Family, Horror",J.B. Tanko,"Renato Aragão, Domingos Demasi, J.B. Tanko","Renato Aragão, Carla Daniel, Wilson Grey","Dede, Didi, Mussum and Zacarias join forces with a delegate willing to locate a stolen fortune. Problem: the treasure is in a haunted castle.",Portuguese,Brazil,N/A,4.2,238,tt0138434,N/A
Fast Horses,1998,N/A,97 min,"Comedy, Drama",Dominic Engel,"Nick Damici, Dominic Engel","Victor Argo, Nick Damici, Richard Alan Johnston, Larry Fleischman",N/A,N/A,USA,N/A,6.2,20,tt0138436,N/A
Fatto su misura,1985,N/A,90 min,Comedy,Francesco Laudadio,N/A,"Ricky Tognazzi, Lara Wendel, Ugo Tognazzi, Senta Berger",N/A,Italian,Italy,1 win.,6.0,6,tt0138437,N/A
Fear,1997,N/A,N/A,N/A,N/A,N/A,Jed Curtis,N/A,English,"Canada, United States",N/A,5.5,53,tt0138438,N/A
A Feira de S. Bento,1896,N/A,N/A,"Documentary, Short",Aurélio da Paz dos Reis,N/A,N/A,N/A,None,Portugal,N/A,3.0,17,tt0138441,N/A
Fifteen and Pregnant,1998,Unrated,96 min,Drama,Sam Pillsbury,Susan Cuscuna,"Kirsten Dunst, Park Overall, Julia Whelan","Based on a true story, 15 year old Tina Spangler discovers she is pregnant. Her choices are abortion, adoption, or a lonely, exhausting life as a single parent. Abandoned by her boyfriend, she turns to her mother. Tina discovers although it has torn her world apart, her pregnancy could re-unite her shattered family and help her find her true purpose in life.",English,United States,1 win,5.5,"2,586",tt0138444,N/A
Finlandia,1922,N/A,121 min,Documentary,"Erkki Karu, Eero Leväluoma",Georg Theslöf,"Kaarlo Juho Ståhlberg, Clas Thunberg, Paavo Nurmi","This government-run propaganda film introduces the nature, sports, military, agriculture and capital of Finland.","None, Finnish, Swedish",Finland,N/A,6.6,34,tt0138446,N/A
Firehouse,1996,N/A,90 min,Drama,"John McNaughton, Alan Smithee",Tom Fontana,"Richard Dean Anderson, Lillo Brancato, Morris Chestnut",A firehouse crew is attacked by an assassin and eventually must accept that the firehouse is to be consolidated with a rescue unit.,English,United States,N/A,4.3,160,tt0138447,N/A
Fotografias Tiradas na Cidade do Porto,1896,N/A,N/A,"Documentary, Short",Francisco Pinto Moreira,N/A,N/A,N/A,None,Portugal,N/A,5.3,6,tt0138450,N/A
Il quarto re,1997,N/A,90 min,"Drama, Fantasy",Stefano Reali,"Enzo Decaro, Enrico Medioli, Yuriy Nagibin","Raoul Bova, Daniel Ceccaldi, Joachim Fuchsberger","Alazar, a simple farmer who is also a beekeeper, meets the Three Wise Men Caspar, Melchior and Balthazar, who have set off to celebrate the arrival on earth of the Messiah. Alazar's magic bees become magically transformed into the tail of the bright comet which leads the four of them to the manger. At first, the brave young farmer's son is on the point of leaving the Wise Men to their fate because he has been forced against his will by their magic powers to leave his pregnant wife Izirah behind. He only very reluctantly agrees to the Kings' request to accompany them. Although the Three Wise Men make it very clear to him how important the Messiah's arrival on earth is, the relationship between the four men remains very tense. Nevertheless, despite all disagreements, our travelling companions soon become firm friends -and after several exciting adventures they finally succeed in locating the manger. The Three Kings then allow Alazar to return home to his loving wife.",Italian,"Italy, Germany",N/A,5.7,133,tt0138451,N/A
Freundinnen und andere Monster,1998,N/A,89 min,Comedy,Mika Kallwass,"Michael Braun, Katya Kleiner, Gert K. Müntefering","Wolke Hegenbarth, Ivonne Schönherr, Ina Balint Eck",They are the sharpest and wildest girl clique at school: feared by teachers and students alike.,German,Germany,N/A,5.7,84,tt0138454,N/A
Fundamental Frolics,1981,N/A,N/A,N/A,N/A,N/A,"Jon Anderson, Rowan Atkinson, Elvis Costello, Ian Dury",N/A,English,UK,N/A,5.7,19,tt0138456,N/A
Furchtlose Flieger,1971,N/A,80 min,N/A,"Martin Müller, Veith von Fürstenberg, Max Zihlmann","Martin Müller, Max Zihlmann, Veith von Fürstenberg","Ferdinand Attems, Eike Gallwitz, Christian Friedel","To find his happiness, a young man named Ferdinand does not flee from the country to the city, but in the opposite direction. He rents a small gas station and discovers the scrap parts of an old airplane.",German,West Germany,N/A,7.6,10,tt0138457,N/A
"Gabriel Knight 3: Blood of the Sacred, Blood of the Damned",1999,M,N/A,"Adventure, Drama, Horror, Mystery",N/A,"Jane Jensen (story), Jane Jensen","Tim Curry, Charity James, David Thomas, Philippe Bergeron","Gabriel and Grace are invited by James Steward, exiled Prince of Albany, to watch over his infant son. He is concerned about the boy because his family has been plagued for generations by what seem to be a secretive sect of vampires. The first night Gabriel watches guard over the boy, the kid is kidnapped. Gabriel manages to follow the kidnappers to the remote French village of Rennes-Le-Chateau, but on arrival loses every trail. His only lead is the tour group that arrived about the same time he did. Gabriel, suspecting every member of the group, continues his investigation and asks for Grace to join him. It turns out that the village of Rennes-Le-Chateau itself is surrounded by a dark, sinister mystery, involving a sacred bloodline, vampires and boundless treasure which steer our hero towards a path that is inescapable...",English,USA,N/A,8.7,495,tt0138458,N/A
The Beast Within: A Gabriel Knight Mystery,1996,M,N/A,"Adventure, Drama, Horror, Mystery",Will Binder,Jane Jensen,"Dean Erickson, Joanne Takahashi, Russell Mitchell, Peter J. Lucas","Shortly after moving to Rittersburg to take over duties as the lone ""Schattenjager"", Gabriel Knight is called by the townsfolk to investigate the killing of a child believed to be caused by a werewolf.","English, German","Canada, USA",N/A,9.0,702,tt0138459,N/A
Gail Force and Friends XXX Workout,1986,N/A,79 min,Adult,Marc Curtis,N/A,"Blondi, Billy Dee, Gail Force, Tanya Foxx",N/A,English,USA,N/A,6.6,16,tt0138460,N/A
The Black Chapel,1959,N/A,88 min,"Thriller, War",Ralph Habib,"Hans Nicklisch, Pierre Lévy-Corti, Jean Le Vitte","Dawn Addams, Peter van Eyck, Ernst Schröder","1933 in Germany. The rise of Nazism fears war and some officers, concerned the fate that hostilities would reserve to their country, organize an anti-Nazi group. They send a reporter, Golder, to communicate the plan of the German offensive allies.",German,"West Germany, Italy, France",N/A,6.2,61,tt0138461,N/A
Geisterkomödie - Eine unwahrscheinliche Komödie,1965,N/A,98 min,Comedy,Rolf Kutschera,"Noël Coward, Robert Gillner, Rolf Kutschera","Albert Lieven, Susanne von Almassy, Violetta Ferrari",N/A,German,Austria,N/A,6.7,24,tt0138462,N/A
George and Mildred,1980,N/A,93 min,Comedy,Peter Frazer-Jones,"Dick Sharples, Brian Cooke, Johnnie Mortimer","Yootha Joyce, Brian Murphy, Stratford Johns","Mildred decides that she and George will celebrate their anniversary at a posh London hotel - whatever the cost. However, a shady businessman mistakes George for a hit man.",English,United Kingdom,N/A,5.9,843,tt0138464,N/A
Getting Hurt,1998,N/A,105 min,"Crime, Thriller",Ben Bolt,Andrew Davies,"Ciarán Hinds, Amanda Ooms, David Hayman","The safe, secure, boring life of Charlie Cross, a wealthy, successful solicitor is irretrievably shattered when he embarks on an illicit, passionate affair with the beautiful, mysterious Viola whom he meets one evening whilst investigating the background of his latest criminal client, Edgar Bosco. Charlie is immediately smitten by Viola and falls completely under her spell. Gradually, Charlie becomes more and more obsessed with Viola and does anything to be with her, much to the detriment of his career, reputation, family and marriage. Edgar Bosco learns of the affair and takes revenge upon Charlie by destroying what he loves in equal measure for that which Charlie has destroyed that Edgar loves with very drastic consequences for all members of the Cross family.",English,United Kingdom,1 win,6.7,94,tt0138466,N/A
Girl,1998,R,99 min,"Comedy, Drama, Music",Jonathan Kahn,"Blake Nelson, David E. Tolchinsky","Dominique Swain, Sean Patrick Flanery, Summer Phoenix","Andrea Marr is a bright, straight-A, mature, 18-year-old high school senior on the verge of womanhood who decides to abandon her sheltered, boring lifestyle and her bookish friend Darcy for a look into the local rock and roll scene as a groupie to local rock singer Tod Sparrow and learn more about the life of one who follows a touring band along with her new friends aspiring rock star wannabee Cybil, outgoing fellow groupie Rebecca, and music critic Kevin.",English,United States,1 win,5.7,"3,198",tt0138467,N/A
Glad Rags,1995–,N/A,24 min,Comedy,N/A,N/A,"Brooke Anderson, Sarah Chadwick, John Munacken","13 year old Lizzie Forbes lives with her mother above their costume hire shop ""Glad Rags"". A crooked property developer tries to take over their building, but Lizzie and her young neighbours outwit him at every turn.",English,Australia,N/A,7.4,7,tt0138468,N/A
Good Grief,1998,N/A,77 min,"Adventure, Drama",Andrew Dickson,Andrew Dickson,"Dave Gray, Al Burian, Ali Coleman","""Good Grief"" is a loose version of the ""Peanuts"" gang (notice the names) as high school kids who are into role play games. A group of seniors who have been into a fantasy role playing game named Monsters &amp; Mayhem has begun to expa...",English,United States,N/A,6.8,13,tt0138473,N/A
Goosed,1999,Not Rated,95 min,Comedy,Aleta Chappelle,Charbie Dahl,"Jennifer Tilly, Danielle Harris, Joan Rivers",Jennifer Tilly plays a woman who's told by her psychic that the man of her dreams is a doctor named Steve. Guess who the doctor is?,English,United States,N/A,4.3,596,tt0138474,N/A
Gorgeous,1990,X,N/A,Adult,"Fred J. Lincoln, Patti Rhodes-Lincoln","Patti Rhodes-Lincoln, Fred J. Lincoln","Zara Whites, Angela Summers, K.C. Williams, Marc Wallice",N/A,English,USA,N/A,5.8,26,tt0138475,N/A
Great Expectations: The Untold Story,1987,N/A,102 min,Drama,Tim Burstall,"Charles Dickens, Tom Burstall, Tim Burstall","John Stanton, Sigrid Thornton, Robert Coleby","This very different version of the Charles Dickens timeless story set in the mid-19th century follows the adventures of Magwitch, the escaped convict who forced the young Pip to hide and steal for him in the first part of the story. Then it settles to Magwitch's wonderings through Europe and his journey to Australia where it shows the means he used to become a wealthy gentleman and the reasons he decided to become Pip's benefactor.",English,"Australia, United Kingdom",N/A,6.7,31,tt0138476,N/A
